category,text
None-of-the-above,Antha paiyanuku sema talent
None-of-the-above,Bigg boss 4 ku varuvangalo... 🤔🤔
Homophobic-Threatening,@P. Nagaraj _ 43  oru naaal nee roadla pogumbothu kundi la pooola uduvaaa vaangikoda thevidyaaa naaaye.... Elllame manasa poruthu thaaa.. Evano apdi porakaaala da emantha kooothi....
None-of-the-above,Ennala mudiyala Kan kalangiduchi
None-of-the-above,Same to me
None-of-the-above,@Sakthiveel Leelavathi  sivakasi la yentha idam bro
None-of-the-above,Part 2 Epoo Anna podvinge🤯
None-of-the-above,You are so beautiful katrina
None-of-the-above,Mama enkita pesunga mama please
Counter-speech,Ea pombala item illa ya... Call boys illaya... Avangalauku pudicha partner ha avanga choose panna urima irukku
None-of-the-above,Enkau light ah emotion aguthu 9:08 antha akka udane dance panunanga🥺🥺💜💜💜 pure heart🥺
None-of-the-above,Vera Level Thalaiva
None-of-the-above,Unga vittoda yaru irukanu sollu nalla pannuva
None-of-the-above,Fast mistake your tamil Nadu people enna tamil  fast vote your language tamil
Counter-speech,"Aduthavanga vaazhkaiyo unarchiyo baathikkatha entha oru vishayamum thappu illa. Heterosexual ah illa homosexual ah irukkanuma ndra oru thani patta manushanoda urimai, athanala vara nallathum kettathum avanga sambantha patta vishayam.... atha thappu seri nu ellam vimarsanam pannavo, classify pannavo yaarukumay urimai kedayathu. Ithellam namma ooru 'ellam therinja egambaram'ngaluku purinchikkara arivum illa, aethukkara manasum illa"
Hope-Speech,arumayana nalla vilakkam for homosexuality
None-of-the-above,Enakkum vanthutuchi bro
Transphobic-derogation,Eva pombalayaa Illa ambalayaa Illa 9 tha?
None-of-the-above,Hand bagla condom irukum...
None-of-the-above,@Ayy Ar  ninga ivvalavu anba  pesunatilaye enakku pati sariyagirucci.itutan unmaiyana natpirku adaiyalam.i am very love at you.ippave ungala katti pudicci lip kiss adikkanum pola irukku.so miss you.thanks a lot.ummmmmmah.
None-of-the-above,Yes crt.... Aana ethana movie eduthalum..... Purijukkatha mattanga🥺😢
None-of-the-above,@Taslim Umma  😊👍hmm
Counter-speech,sammma speech malini good.ithu irkai.yarudaiya thavarum ilai. yaraum thavaraga   comment pana    thavarana alugaluku urimai ila
None-of-the-above,Mic neenga video podunga pls ; Na unga Story keadda piraguthan kai adippen✊💦💦 night mattum than keppa pannuva ; Unga Story suuuuuuper... 💚💛❤
Hope-Speech,"Malni I like u r speech,  u guts ....ungalale mudinja neenge arasyal Thaliavi aaagamudyuma ? Oru podhu samoohathile yedhavdhu oru poruppalya irundhukatta mudyuma .apdi panni  kaatinge appo othukkuvom ... ungalale support pannuvom ??? Mudyuma"
None-of-the-above,unala utla thanni thelchi utanga pola
None-of-the-above,Kadaicy varai ulachu sapidamateenga ungala sila per
None-of-the-above,Neega epadi urupadiya irukingala
None-of-the-above,unga life enjoy
Hope-Speech,"Ethai parthu kan kalangi ponen, antha thirunangayin pasam, oru thaayin paasathai ponrathu,aval kaalil vilunthalum thavarillai, aseervatham vanguvatharkaga,,,,"
None-of-the-above,Operation paneviduga ☺️😂😂
Hope-Speech,God will surely help you'll
None-of-the-above,Sema speech malani
Homophobic-derogation,Ivaluku ennamo noi iruku...mental mari pesura
None-of-the-above,Akka romba nalla manasu❤
Homophobic-derogation,yara iruntha yena un veetu laa vidu ne ipadi iruntha ne yena panuva .....first yelarum mind aa purinjutu pesunga yelarum....all r nature ... alvo pesura aal..yen after marriage ku apm yen kalla kadhal panuranga athula sari ya ....
Transphobic-derogation,Neenga paiyana illa ponna?
None-of-the-above,Ennaku intha prank a watch pannaodana ennaku ammaaaaaaaaa feel varuthu intha transgender ennaku yetho engao amma va irukugaa
None-of-the-above,Never words....to godsgift gender.
None-of-the-above,I love you
None-of-the-above,Bro vera 11 pannringe
None-of-the-above,Awesome 👍 🎉
Homophobic-derogation,Endi thevidiya punda sunni... Unga amma kuda poiyu padu
None-of-the-above,Vaalzthukkal sagodari thirunangaigalin vaalzkai yai ungalin moolam melum therindu konden neermaiyana niraiva unmaiya dairiyama pesuringa nalla yedirkalam amaiya vaalzthukiren vanakkam 👌👌👌👍👍👍👏👏👏💕💕💕🙏🙏🙏
None-of-the-above,but ur attitudes...
Hope-Speech,Respect all person nu simple ah neat ah solliringa bro... Keep it up.. ennakum oru frd irrukanga kandipa naan help pannuvan avangaluku....
None-of-the-above,Murali Kumar fact fact👏🏽
Transphobic-Threatening,seruppa kalatti adikanum.; veliya poi work panni sambathikka vendiyathu thana.; ipdi makkala asinga paduthanuma thoooooooo.; vaaila nalla varuthu.; puduchu jail la podunga sir...
Homophobic-derogation,9. Morattu single ku ponnungala pudikathu da😭😭😭😭
None-of-the-above,"Naalu books ah kuda padikama oru loosu kootam iruku nu theriudhu.. Edhuku pride march nadakudhu nu theriama vellakaran kollakaran nu comment pantrukanunga.. Veli ulaga அறிவு, sexual orientation pathina arivu oru mannum illa"
None-of-the-above,Bro unmayave unkaluku na adict aitan
Hope-Speech,Epadi perakkan enru yarum aasipaduvadhillai idu iyarkai
None-of-the-above,Excellent bro keep it up 👌👌👌👌👌👌👌
Hope-Speech,Gad plas you
None-of-the-above,@Bala kumar  kadaisi vare periya prblm varum varum nu soldrenge..Aana athu enne nu solla matringe..incest etho ipo than arambichiruku porn than karanam nu solrenge!! U need to read more.
None-of-the-above,Awesome speach last end eanna nan pakran  open na pesuvom mudiyala but nan nanana illa nan happy aa illa😭
None-of-the-above,Part 2 ah
Transphobic-derogation,Thrichy maanagara kaavalthurai enna seithukondu erukkindrathu udane nadavadikkai edukkavum potta paadu pasangala kaithu sei
None-of-the-above,varattum varattum pakkalam ungala mari manithargalai yesuvargalai Ena seirar nu
None-of-the-above,@Aswin Kutty  vera velaye illayaaa.....
None-of-the-above,Sema kelvi bro
Transphobic-Threatening,Entha naykala kollunga sir
None-of-the-above,Super  guys love you sisy❤️
None-of-the-above,Sama gethu katarea girl
Counter-speech,Avanga points pudikala na athuku thitunga .. But look vachi thitaathinga Anna..
None-of-the-above,Sundaramoorthy S  and Pradeep..rendu perum bayanthutinga pola..
None-of-the-above,Poda losu koo. Vara prank pannuga da all kadikaliya ungalku
None-of-the-above,Padieekavankalukku ithu pudiekala ana padiechavangalukku ithu pudiechiirrukku.....enna maitthuku padiekuriga paithiyem pudiecha pochi
Hope-Speech,Broo i love u bro sema ...Antha manasu than kadavul😍
None-of-the-above,Hii U like homosexual dear
Homophobic-derogation,Dei already ponnu kidaikala idhula idhu veraya daw
None-of-the-above,Sister nega varalevel akka
None-of-the-above,Kannu kalakiruchi thambi 😭😭😭😭😭
None-of-the-above,Vera level neenga Akka 😎😍😍
Homophobic-derogation,kattupaadu pirakradhula enna thappu iruku; ungla oru kattupaatukulla ozhukama  valarkaadhadhu  tha ipa neenga pesuradhuku kaaranmaa ; ; oorinaserkai yerkanave irundhadhu thaa illanu sollalaadhu seyakoodadha ondru enbadhinaala tha adhu vendamnu sollavendi iruku; ; ; nenga solramadhiri paartha yaaru yaaruku vidhi vidhikradhu nu keta edhuvume oru ozhukathula irukaadhu ; ; kattupaadhu pirakradhu edhuku theriyuma oru ozhungu nilaiyila manidhan irukanum ndradhukaaga tha ; ; na edhuku mathavangaluku payapadanum na edhuku enna kattupaduthanum nu ellarum kelvi kettu vazhndha ipa irukradha vida ulagam innum mosama aagividum; ; manidhan thannudaya manadhai sariyaa aalanum manasila vara ella ennangalukum ella unarvugalukkum edam koduthaa avan sariyaana manidhane kedaiyaadhu; ; manidhan sariyaa irukanum ; ; pagatharivu idhuku thaa manidhil varum ennangal sariyaanadha illayanu nidhaanithu paakathaan; ; kadavul pakthi ulla penna neenga irundhinganaa ipadi pesamaatinga  unga manasa sariyaana amaipila nadathi iruppinga
None-of-the-above,DRAGON BALL FAN nee pollachi paiyana?
None-of-the-above,Neenga vara nanum epaditha casu. Kutha avanga yanoda purse sa pudingitu oditanga
None-of-the-above,Super bro 🙏🙏🙏🙏🙏🙏🙏
Counter-speech,"Hey @ Desi Gamer, Ungalukenna Religion'ah follow panna Award'ah thara poranga. Tulukkan dhan enna ippo ! Holy book'ngra perla 1000 solluvan , adha follow panradhum pannadhadum avan avan viruppam. ; ; Adhuthavana [How Much Muslim you are ?] nu JUDGE panradha vitutu poi vera vela irundha parunga."
Transphobic-derogation,SUPERSTAR VIJAY  ennaa paiyana thandi pethanga unna eppadi pethangalo appadi  iru ethuggu trans avara punda
None-of-the-above,😘😘😘😘😘🥰 nanba Vera level
None-of-the-above,Nice  super
Transphobic-Threatening,Kottayula kalala adingada
None-of-the-above,Cinema thanam illatha kaadhala cinemavil solla ungala maathiri aall thaan theevai ; Great and matured
None-of-the-above,Rommba varaverthuthinga pola vachara kadavul aapu CORONA savatum yellam
Hope-Speech,9:14...  andha manasu dha nga கடவுள் 🙏
None-of-the-above,Dei neenga la yenga irunthu da varinga
None-of-the-above,Dai ..stop doing fake prank..loose ko..
None-of-the-above,"ULTRON_ GAMING ,puriyala?."
None-of-the-above,Serppala adi vanguvan vikatan. Unakku edavathu venumana unga appa ammavai yen interview ketkirathu
Counter-speech,Ivlo keavalama indha ponna ellarum pesuribgale ivanga yarunnu ungalukku theriuma plss not commend others
None-of-the-above,Semma fun eduthu irukiga mama😍😍😍
None-of-the-above,Dei transgender pool erunthu operation panuvanugada 🙄🙄
None-of-the-above,Vishwa Hanu itha thavarunu solra ninga ok... adhe rishi galum yogi kalum vazha kalathulaye kovil sirpathula iruku
Transphobic-Threatening,Thevidiya mundaikala otha ommala ivalungaluku support panra baadu pasangala serupala adikanum
None-of-the-above,Amma salute to u 🙏🙏🙏🙏🙏
None-of-the-above,Next part fasta podunga anna
Homophobic-derogation,atellaam onnume ellai.; sarcaiyum ellai onnum ellai.; avan pee tingiraan nu evenum pee tingiraan.; ente nigalciyai yedukkuraangele avungelai seruppaale adinge.; ente progrme tevai ellai.; ente progrmme yeduttevingele seruppale adingge.; appetan tirunttuvaange.; yen evenunge butti yellaam eppadi pee tinge pogutu?; yellaam yemattu velai.; yella  drama.
Transphobic-derogation,"Na oruthadava friends kooda car la okanthurnthen ithunga varatha na pakala doora open panni kaasu kodu illati asingam padithurvean nu sonna so na kaasu koduthutean ithu mathiri neraiya nadanthurku romba mosam ithunga saabam vidrathu... Kaasu illa nu sonna theva illama peasunga  ,"
None-of-the-above,jeeva nandan ungalai poruthavai Ellam Kamam than Illa brilliant command
Hope-Speech,Na starting la irunthu romba enjoy panni sirichitu irunthu dhidinu ennaiya meri enkanulairunthu thani vandhuduchu.. I respect transgender.. I salute
None-of-the-above,Really aludhutan bro nan. Andha akka it's great
Homophobic-Threatening,But nee pesara tha paatha sema kaandu mayru aaguthu... 700 crore population irukara world la verum 20 crore lgbt... Periya punda mathri straight ahh thapu nu soldra paru... Unna road vechu burn pannanum di.... Kena koothi
None-of-the-above,3 k thana chill pannu mapi
None-of-the-above,@Dapur saishaa  👆👍
None-of-the-above,Super bro like it
None-of-the-above,Vidunga population kammiyaagum
Counter-speech,Yen pa. Oruthar 2 per itha sonna sari. But India la lakhs kanakula gays lesbian irukaga. Ethiku intha mathri feelings varuthu nu parunga.; ; Something innovative
None-of-the-above,antha akka vukku yathana vela iruthurukkumo
None-of-the-above,@Mani Shankar Iyer  naambitey
Counter-speech,Adappaavi. Appa ivangala paathaa manusan aa therialaya
Transphobic-Threatening,Ivananungala serupale atikanum
None-of-the-above,Smart Subash aduku yellam padil varadu... oru pullai ya pethu partial tanae teryum.
None-of-the-above,"Transgender,  Urggg"
None-of-the-above,Vekama potuga ga bro orea nerves aa iruku
None-of-the-above,Bro nanum unga video ku varalam ma bro I'm good comedy pannu ven 😀😀
Hope-Speech,Kannula thanni vara vachutanka akka....Nalla manasuku neenga nalla irupinga ....God bless you..
None-of-the-above,Nice you 🔥🔥🔥🔥🔥🔥
None-of-the-above,Waiting for video bro
None-of-the-above,Bro unga nadippu semma 👌💯
None-of-the-above,Iove you akka 😍😘😘😘😘😘😘😘💖
None-of-the-above,Movie name ena
None-of-the-above,"Antha ammakaka na subscribe pannunen, like panne, ellarum ipdi iruntha ivangalaium nambala mathiri respect ah nadathuvanga"
None-of-the-above,Sema bros ithu mathiri neraya pannunga valthukal
None-of-the-above,U enna oor?
Counter-speech,இயேசுவே உலகின்ஒளி bro bible la homosexual thappunnu irukku but andha people ah apdi uruvakkunathum jesus nu why purunjukka maatinguringa . and indha maari social media la badword pesurathu ungalaala unmayana Christians ku avamaanam . nenga bible pathi pesaathinga
None-of-the-above,Heart breaking video
None-of-the-above,@Siva Kumar A  u r nos send pana bro
None-of-the-above,Enna alagu paa antha ponnu manasu maathiriyee ponnum super
None-of-the-above,nice you 🔥🔥🔥🔥🔥
None-of-the-above,Antha akka semmmmma
None-of-the-above,Thirunangai na romba mosamana vanganu nenaichan anna ana athu thapunu ippa than theriyuthu
Counter-speech,Prakash Durairaj.. naan saabam vidran.  Unaku poraka pora illana porantha pullainga homosexual illa lesbiana thaan irukum... ha ha ha. Respect others feeling.
Homophobic-derogation,Thoo potta thevdiyaa payalunga gothaaEthu Onnum thappuu Eilla jiiiiiiii
None-of-the-above,touching.... bt Actually innum neraya emotions kondu vanthruklam innum superb ah irundhrukum
None-of-the-above,Intha ponnu tamil peisaruthuku kekka mattum vanthen.
None-of-the-above,I am also gay
None-of-the-above,Love you Malini🌷🌷🌷
None-of-the-above,rifaya riju it's sexual orientation .. itha payithayumnu solra neenga than payithkyam.
None-of-the-above,Anna super neraiya video podunga
None-of-the-above,Cuteaah Tamil pesura Akka ..... Top tackar....
None-of-the-above,Sema? Tion bro...
None-of-the-above,"@Ayy Ar  tunggittingala bro,talavali eppadi irukku.are you OK baby."
Homophobic-Threatening,@Karthik Raja  dei unna maari aalunga lam innum irukeengala 🗣💦🌊 da ...... ninga setha ellam seri aagidum da
None-of-the-above,Avanga FB ID enna bro...
None-of-the-above,Live onnu panuga u r face I see it
Transphobic-derogation,intha panni galukku Vera velaye illai kasu illenu sonna yetho asingama panranunga kaval adhigari nadavadikkai yedukkavendum ivangalai siraiyil tallavendum
None-of-the-above,You look more beautiful😍 sis
None-of-the-above,Kan kalanketa pro 😭😭😭😭😭
None-of-the-above,@Ranjani Ranju  yarada sollura 10 pooluku poranthavanea
None-of-the-above,@mony kathir  manankatti
None-of-the-above,Dai ivalta yenda interview panringa
None-of-the-above,@El TIGER  unaku epdi oru ponu mela attraction eruko andha Mari avangaluku same sex mela attraction eruku edha purinja theriyala na sagu
None-of-the-above,Bro.. i like ur ❤️
None-of-the-above,Antha manasu than sir kadavul
None-of-the-above,Mendal thaaili poda angitu
None-of-the-above,Ivaga ivlo cheap ah behavior panraga.
None-of-the-above,Dinesh Babu my family does :)
None-of-the-above,Adhu oZHukam Da soothra naaye
None-of-the-above,very good video nanbaa
None-of-the-above,konjam un sutha muditu yellarayum vazha vidunga da
None-of-the-above,Unga profile picture t-shirt la irukku! Type panradhu tanglish! Neenga Kalaacharathuku madhippu kudukreenga pola! Neenga culture ah kaapathura aal na poi kaapathunga! Aduthavangala idhu sei ipdi sei nu solradhuku neengalum naanum yaaru? Kadavula??
None-of-the-above,Poi solraan loosu already Pongal vada channel laa pootutaanga daa
Counter-speech,"Super bro 😍.ellarum antha ammagale thapa tha nenaikirange but ana nambala vida avanga neriya kastapatu,vazhikaye vazhidrange ana yarum avangala mathikarathile, normal makkaluku vara kastam persu illa, ana thirunagaigal tha samugathula romba kasta padrange please yarum antha ammakale kastapaduthathige🙏"
None-of-the-above,Yelarum CM cell ku complaint pannunga.
None-of-the-above,Yalarume twoss ha yagarudhya variga
None-of-the-above,Semma bro..... Super moral.....
None-of-the-above,"@Bala kumar   neenga sollunga bro,,what makes you straight?"
Homophobic-derogation,Eval oru 9 eva namala pathi thappa soltra
None-of-the-above,@sowmya asokan  👏
None-of-the-above,Bro part 2 sikirama podunga .....; 🥰🥰🥰🥰🥰
None-of-the-above,Semma getha pesna pa
None-of-the-above,Suber bro nise
None-of-the-above,I love you amma
None-of-the-above,Ennada prank show serial  mathiri aaakittinga part 1 part 2
None-of-the-above,Nice you 🔥🔥🔥🔥🔥🔥
None-of-the-above,Anna neengalam vera level🔥🔥🔥🔥
None-of-the-above,Sema acting guys
Hope-Speech,Na epa dan eindha movie padan LGBT normal persons dan .....na neeraya comments paduchan roimba kastam eruku ....be brave bro and sis ........ everything will change
None-of-the-above,Antha akka casual ah nadikkala da thambigala...prank nu podratha nippaatunga da...
Transphobic-derogation,Ithunga pinnadi pona avlothan. Jattimattum kidaikum. Careful friends
None-of-the-above,Superb avanga pasurathu nala eruku
None-of-the-above,Antha manasu than pa kadavul🙏🙏🙏🙏
None-of-the-above,Yes; ...Gays naley kevalamthanu pesuranga
None-of-the-above,Iva Nungambakkam item pa🤣🤣🤣🤣
None-of-the-above,Sanjiv a enna kodumei? Konjum sollungge
None-of-the-above,Romba nandri thalaiva share ku
None-of-the-above,Sema vera lavel
None-of-the-above,@RishiPedia  ☑  payithiyam payithiyam payithiyam
Hope-Speech,Entha masutha tha kaduvul
None-of-the-above,Malini akka poli mass 🔥🔥🔥❤️❤️
None-of-the-above,"@Ayy Ar  why bro, na anta nombaratan whatsappuku use panren.any problem."
None-of-the-above,Hahaha ; Nalla comedy
None-of-the-above,Aiyooooh illenaaa mattem 🤨🤨🤨
None-of-the-above,Evargalukku enna problem ethunala evuga la ella kelipannaga
Hope-Speech,Kadavul kapathuvar 🙏
Homophobic-derogation,Vj bro.. Improvement venum.. Talk boldly madakki madakki Kelvi kelunga bro.. Konjam face la smile irrukkalam.. Am against LGBT 😈😈😈
Homophobic-derogation,Akka supera judge haa titunegaa super. Inthaa thirupu naala naadu dhan ketupogum....
None-of-the-above,Romba nal kalichu unmiyana anba pathuden super bro.i subscribed
None-of-the-above,Super nanba 🙏🙏🙏🙏🙏🙏
Counter-speech,Trans su ngra worda hurt panna use pannathinga
Counter-speech,Gay nale thappanavangadhan nenaika kudadhu ella gender layum thappu pandravanga pannitu dhan irukanga indha madhiri videos nala indha gender thappa project pandringa i m transman
None-of-the-above,Oru ponna love panna pethavanka illanna yaro oruthan konnuduvan illa nna yemathittu kolanthaya konnuttu poiraluha athan pasanka virakthila ipdi panrankannu nenaikren
Transphobic-Threatening,9 mundaingala motha thooki pottu vettanum..
None-of-the-above,U come collage
Hope-Speech,well said ; May god bless u alot..... ; 👍👍
None-of-the-above,Poi padi. Arivukatta punda
None-of-the-above,Iva oru aalunu ivala interview panni valatthu vidathinga da😬😬😬😬😬😬
Hope-Speech,Don't feel sister nega god gift maa
None-of-the-above,Good movie but climaxe konjam change irugalam
Transphobic-derogation,Ivan ambala potta vesam potturukan ivana pedicji jaila podanum
Counter-speech,"@Vignesh vikki  avangaluku yaaru job kudukura brother, aravani clge poi parthu irukeengala? kindal illama poga mudiyuma? avanga life kashtam bro."
None-of-the-above,Akka vara leavel carekter thA super
None-of-the-above,"Enna da nadakkudhu inga , ellarum prank..ae web series..ae mathureenga.. already oruthan love proposal prank 1,2,3,4.... Nu poitu erukan.. ipa ne veraya"
None-of-the-above,Ungaluku job; Vanumaa
Homophobic-derogation,Kalachara seerkedu unnoda urimai unnoda vachikkanum atha ipdi velipadaiyaa kaamichikkurathu udanpadu illa .ippo pasanga pasanga onna nadanthu poga bayama irukku antha alavukku neenga nalla vishayam pannirukinga
None-of-the-above,malini akka always right 💕💕💕
None-of-the-above,Intha topic paartha vudane kovam than vanduchu... Avungaloda feelings aa vachu prank panrengalaanu..  But orange saree avungala paartha vudane kovam koranjathu... Ivarhal than unmaya manitharhal.. Manitha neyathudan nadappavarhal...
None-of-the-above,Love u akkaa❤️ur great ❤️
None-of-the-above,Super Mama👏👏👏...Kan Kalangiten....Arumai Arumai..
Hope-Speech,I support lgbt but intha judgmenta missuse panakudathu.avangaloda life's particular rulesoda vaalalam
None-of-the-above,Sema Akka avana saaha vida koodathunnu  avana epdiyavathu....
None-of-the-above,"@Rusi Waran  unma dhana bro, apudiye shreya ghoshal madhiriye irukanga la 😍😍😍, yenaku idhan bro mukiyam, coz na homo illa 🤣🤣🤣🤣🤣🤣🙏"
Hope-Speech,Hi sister yanagu ungala rompa pidekkum on the best sister
None-of-the-above,Ishvar Mahendiran apo sarida nan ji illa thangachi
None-of-the-above,Entha oorula nee busla unkita amt pudungunanga tirupur la apdi ellm kitaiyathu
Hope-Speech,Kadavul pa avanga... Azhuduten nan
None-of-the-above,Counselling ungaluku thaan theva. Unga mindset laam maaranum..
None-of-the-above,Intha pennu Thiruvannamalai
None-of-the-above,Dinu T oh. Avanga unmaiya thaana solraanga. Yedho poiya unmai maadri solra maadri solreenga..
None-of-the-above,Neinga gay ya bro
None-of-the-above,👌👌👌bro vera level 👏👏👏
None-of-the-above,Smart Subash dai loosu na unmaiya that solra
None-of-the-above,Ive nalla varathuku atothavangala kashda patothanuma da junni
None-of-the-above,pratap subramanyam 😂😂😅
None-of-the-above,Meera Mithun oru kelavi
None-of-the-above,Vera 11 antha Akka
None-of-the-above,Vera level consapt bro
None-of-the-above,@Aj Aj  kastam vara vaipu iruntha solren
None-of-the-above,Na romba nall kathuttu eruntha intha  movie pakka but innakitha patha nariya perkita ketta kedakala nice move love it
None-of-the-above,@horror films tamil  onnum purila ma ne enna solranu
None-of-the-above,Nirmal kalimuthu ohhhhhooo..ok nanba..ippa puriyuthu...nee epadi puriyum padi..sollura mela oruthan  english pesiye saavatikuraan thalaivaa...
None-of-the-above,Romba kastam dhan unga life
Homophobic-derogation,Enna porutha varaum ethu ok than periya ammalanga 1mulan sunniya vatchu Chennai ponnungala vettayadaranga ethu paravayillaya. LGBT eruntha thappukal kuraum
Hope-Speech,Naangallaam romba lucky. Paavapatta neenga poi unga velaya paarunga. Population a perukura velaya.
None-of-the-above,Is it...ok ok ok hmmmm
None-of-the-above,America thayoligalala India nasama pogapothu
None-of-the-above,"Yella sattamum britishkaran kuduthathutha yellathiyum yeduthiduveengala,377 aproved by ambedkar,Nalaiyku jenitics mari appavoda,ammavoda,kulanthaigaloda,animalsoda,deadbodyiesoda freedomnusolli sex pannuvanuga atheyum leagalakiduveengala"
None-of-the-above,3:29 Aiyyo  Conjuring😲😲😲
None-of-the-above,Nanba nega romba great...nanba nalla pannirukika
None-of-the-above,Cho sweet ❣️
Homophobic-Threatening,Chi karumam... Ena di nyayam pesura.. naadu naasama poirum Di... Culture poirum ena pechu pesura ne unga Amma vum ponnu dhan marandhutu pesadha.. chi saavu di poitu..
None-of-the-above,Naa karungal Patti juice kada veedhi
None-of-the-above,Waiting part 2😎😎
None-of-the-above,@Navaladi Ram  haahaa nattula niraiya peru veliya solla bayanthu eppadi than seiyuranga
None-of-the-above,Pesuna  ivanuka ellarum vittuta mapalaiya nu solla ma poitanuka
None-of-the-above,Bro nalaa panrinkaa bro neraiyaaa pranks panunkaa😀
None-of-the-above,Nee valerethu tappu .ithule karuthu mathum sariya pesu ..mairu
None-of-the-above,@karthikeyan  MN ;  MNM MNM;  ; ; MNM
None-of-the-above,I'm girl love girl
None-of-the-above,இயேசுவே உலகின்ஒளி ni ennoda muthratha motha kudi
None-of-the-above,Vera leval ya
Homophobic-derogation,petti kekura paiyane gay dan nu theliva theriyuhdu
Hope-Speech,"LGBTQ+ community worldwide le, athunaale ellarukum mudinja alavuku puriyure mathiri pandrange"
None-of-the-above,Hats off transgenders
Hope-Speech,Avungalukaga tha subcribe panna bro  thirnangai lam kadavuluku samam so always pls respect her
None-of-the-above,ithellam oru program da thuuuuuuuu
None-of-the-above,Ithu plan panni panranga
None-of-the-above,Aashiq tshirt nice
Transphobic-derogation,Ivan or ival  boy Illa girla  😂 Ival; Ivan 9 na 😂 I'm confused 😕
None-of-the-above,Iva yenna loose ah
None-of-the-above,and ne yen fake Id nu solra theriyuma??fb insta ta yen name poturpa..vanthurkaathu..apo fake id nu solrathu😂😂 dei lusu payale..unga buthi la avlotha da..pesama sutha muditu ukarunga
None-of-the-above,Sorry  comment pannenavangkaluku oru sillarthan ippade irikangka athalla allarum thappanavangka illa Anthan ponnu pareya Thappa pasalla
None-of-the-above,Epdi bro neengalum poi join pannu po
Homophobic-derogation,Tamil Malaysia TV poda pundai payalae
None-of-the-above,"@BSM  no labels ,,"
Counter-speech,Ramesh Kumar athuvum iyarkayana unarchithaanga..
None-of-the-above,Neenga vera level thala
None-of-the-above,Naan oru murai ippadi train LA pogumbhodhu ketanga change illa.. Solliyum torcher pannanga ... En Friends Ratham varamaadhiry vaailayeakuthitaanunga Nalladha pochi illa na indha maadhiri.. Dhaan ketu irukum...
Homophobic-derogation,Praveen kumar vayila nalla varuthu...chi venkam ketavangla
None-of-the-above,Pro vera leval
Transphobic-derogation,Pitchakara Moothevinga Train la Ukkara uda maatithunga Parathesinga thuu. Ithungaluku daily azha vendiyatha iruku
None-of-the-above,Bro Vera level bro atha akka kadazhul mathiri bro
None-of-the-above,Bro sikirama pannunga pakanum aasaiya iruku ❤️❤️❤️
Homophobic-derogation,"Like that oru ponuku oru male organ avaloda vagina la pogum bothu tha sex sugama erukum, rendu ponunga sernthu ena panuvinga, banana or carrect ella fingers ah"
Counter-speech,"@shinchan shinchan  unngaloda kobam ungalukku niyayamaana tu...avangaloda korikkai avangalukku niyayamaantu...so, namakkaa na life ah naama sirappa vazhvom bro...(377)Then why should this law be implemented???... ellam therinjathu kapparam thaa edhallam kondu vanthuruppanga...."
None-of-the-above,@Ram the Explorer  illa bro avangaluku enna urupu iruko andha jail dhan bro poduvanga
None-of-the-above,Sariaana kelvi👏👏👏👏suma nachnu ketinga
None-of-the-above,Dei nan veetula ponna luv pandra sonnala serupala adipanga ithula nan engatha pana pora
Hope-Speech,Thirunangai are great
None-of-the-above,Andha manasu irukula🙏🙏🙏🙏
None-of-the-above,Enna azhagu da🤩
Hope-Speech,Ithu mathiri Ila thavangaluku oothavi pannunga bro ungalukku ellam nallathave nadakum
Hope-Speech,Iam support lgbtq+_community  vikadanuku oru vendukol atipatai arivu ilathavarkidan ithuponra kelvikalai ketkathirkal india inum pinthanki irupatharku ivarkal than kaaranam oru manithanin vunarvai purinthu kolla villai enralum kochai padutha vendam
None-of-the-above,Endha manasu yaruka daa varum petha Amma kuda epdi arudhal solla matanga yaaa
None-of-the-above,Enga pullainga ellam bayangrooo🤣🤣🤣
None-of-the-above,I love her handling
None-of-the-above,Kandippa thaaaan bro
None-of-the-above,Cill bro ...
None-of-the-above,Super thiru nangai ellarum nalla erupanga
None-of-the-above,Dai thambi super da
Counter-speech,Ni homo va erthu ona hetrosex Kuda pilla pethuka sonna ni pethupiya?
None-of-the-above,Hi. Iam.mallikarjun. ok
None-of-the-above,Pisasu eppadi vai vazhi dhana sapiduva ?
None-of-the-above,Unna yarum support panna kuppadala
Counter-speech,Avaga avaga valkai ya avagaluku pidicha mathiri valarathu thappu Illa Oru ankuda sex vachuketta thappu Illa athu Oru ponnu Na thappa Mudittu pode
None-of-the-above,Anna i am waiting na 🥰🥰🥰
Transphobic-Threatening,Evangala serupala adikinum
None-of-the-above,Bro neenga last ta ellarukkum sappatu vaanki thanthadu than enakku pitichi erukku..... Bro naanum ungala mathiri neraiya perukku help pannanum ..... So please support my channel bro.... Keep it up bro........
None-of-the-above,Inga ivangala thitra arivuketa jenmagalellam poi science ah padinga
None-of-the-above,Super  bro
None-of-the-above,Neenga yentha idam
None-of-the-above,Bayapdatha ma kavitha nallavagalum irukom enake intha vidio pathdha kadupa varuthu
None-of-the-above,@Kalees kalees  😂😂😂😂😂
None-of-the-above,Super akka .anththa akka super😘😘😘
Homophobic-derogation,ADI arivu ketta mundamea payan ponoda saerathu matum than nature ithu asinga pidicha 1ru seyal
