category,text
None-of-the-above,V Nayaki ; என்னை உங்களது மகனாக ஏற்றுக்கொள்வீர்களா ; என்னன்பு அம்மா
Transphobic-Threatening,இவங்களை தூக்கி வச்சி லாடம் கட்டுங்கடா
None-of-the-above,திருநங்கை   அன்புள்ளவர்கள் வாழ்த்துசகோதரி
None-of-the-above,எல்லாம் நல்ல தான் இருக்கு என்ன தமிழ் தான் வரல
Homophobic-derogation,Sarveswaraa Sriazhagan  அதுல எந்த ஆட்சேபனை இல்லை. ஆனால் தனிமனித சந்தோஷத்திற்காக இந்த கேவலமான செயல பரப்ப கூடாது. காரணம் எல்லாம் இப்படி தான் ஆரம்பிக்கும்......
Hope-Speech,உங்களுக்கு அரசு வேலை கோரிக்கைக்கு என்னுடைய ஆதரவு உண்டு. சமுதாயத்தில் உங்களுக்கு உள்ள அவலத்தை போங்க இது ஒன்றே வடிகால். நிச்சயம் எதிர்காலத்தில் நடக்கும் தைரியமாக நம்பிக்கையுடன் இருங்கள் மனம் தளரவேண்டாம்.
None-of-the-above,JAMAL ALIYAR  திருநங்கை  செமிலா  என்  போன் நம்பர்  கொடுத்துள்ளேன்   பேசவும்
Homophobic-derogation,துலுக்க நாடுகள்ல தான் ஓரிணசேர்க்கை அதிகமா ஓரிணசேர்க்கைல ஈடு படுரானுக துலுக்கன் சூத்துல ஓக்குறத தான் அதிகம் விரும்புவான் முகமது நபி கூட ஒரு ஓரிணசேர்க்கையாளன் தான்.
None-of-the-above,சூப்பர் சூப்பர் சூப்பர் சூப்பர் சூப்பர் சூப்பர் சூப்பர் சூப்பர் சூப்பர் சூப்பர் சூப்பர் சூப்பர் சூப்பர் சூப்பர் சூப்பர் சூப்பர் சூப்பர் சூப்பர் சூப்பர் சூப்பர்
None-of-the-above,ஒன்னும் புடுங்க வேண்டாம்...போய் நக்கி குடி
Counter-speech,3 : 49 உனக்கு gay புள்ள பொறந்தா என்னடா பண்ணுவ..   தப்பா பேசாதடா.... கே தாண்டா தனி திறமையாளர்கள்...  உன்ன மாதிரி கூமுட்ட கிடையாது....  சமூகத்தில் பெண்ணை மதிப்பவர்கள்...  காதல்  பண்ணி ஏமாற்ற மாட்டார்கள்....  விரும்பினால் உயிர் கூட விடுவாங்க.....
None-of-the-above,இவர்கள் தான் பாரதி காணாத புதுமை பெண்களோ என்று எண்ணத் தோன்றுகிறது
None-of-the-above,இந்த வீடியோ பாத்தா சிங்கிள்ஸ் எவனும் நெஸ்ட் இயர் வெளிய வரமாட்டான் 👌பங்கம் போயா 🤣🤣🤣🤣
None-of-the-above,எல்லா அநியாயமும் நியாயம் ஆயிடுச்சு...வேற என்னத்த சொல்ல..பாட்ஷா ல வர அன்வர் வாழ்க்கை அவ்வளவு தான்
None-of-the-above,M. அற்புதம்  😂😂😂👌
None-of-the-above,அப்ப ஏன் மத்திய கிழக்கு நாடுகளில் பெண்கள் வன்முறையில் முதலில் இல்லை ?
None-of-the-above,BSM  நீங்கள் சப்போர்ட் பண்றீங்களே அதான்
Homophobic-derogation,"வெட்கம் இல்லாத பண்பாடு இல்லாத , கலாச்சாரம் இல்லாத கேவலமான திமிர்தனமான  , ஒழுக்கம் இல்லாத , நாற்றம் பிடித்த  பேச்சு  .; விலங்குகள் ஓரினச்சேர்க்கை ல் ஈடுபடுவதில்லை .; ; திருடன் திருட்டை நியாய படுத்துவது சகஜம் .; ; இந்த மாதிரி யான உரையாடல்  நிகழ்ச்சி மேலும் தவறுகளுக்கு வழி வகுக்கும் ."
None-of-the-above,வீடியோ எடுத்து உடனே ரயில்வே காவல்துறைக்கு வாட்ஸ்அப்பில் அனுப்ப வேண்டும்.
None-of-the-above,இவங்க ரொம்ப அகராதி பண்றாங்க.  காவல் துறை நடவடிக்கை எடுக்க வேண்டும்
None-of-the-above,இந்த அநீதியை வேடிக்கை பார்த்தவனையும் வீடியோ எடுத்தவனையும் செருப்பாலயே அடிக்கனும்
None-of-the-above,ப்ரோ உங்க வீடியோ எல்லாமே மெகா ஹிட் நான் உங்க கூட வந்து பிராங்க் பண்ணலாமா ரிப்ளை பண்ணுங்க ப்ரோ
Counter-speech,உங்க வீட்டுல யாராவது அப்படி புறந்து இருந்தால் அப்புடி சொல்லுவீங்களா அதுக்குங்க அவிங்க வாழ்க அப்புடி நம்ப வாழ்க இப்புடி அதுக்காக கொச்சை படுத்தாதீங்க
Hope-Speech,இறைவா; இவர்கள்; வாழ்க்கை; மகிழ்ச்சியே கொடு
None-of-the-above,10.23  அங்க வர ஈ -யை பத்தி ஒரு விடியோ போடுங்க....ஜி
Counter-speech,"இங்கே கேவலமாகவும் அறிவிலியாகவும் கருத்து சொல்பவர்கள் கொஞ்சம் நிதானமாக சிந்தித்து பார்க்கலாமே? ஆண் உணர்வு கொண்ட ஒரு பெண் தன்னை புரிந்து கொண்ட ஒரு பெண் இல்லைது பெண் உணர்வு கொண்ட ஒரு ஆண் இல்லைது தன்னை ஏற்றுக்கொண்ட ஒரு பாலினத்துடன்தான் இணைந்து வாழ முடியும். அதில் நமக்கு என்ன பிரச்னை வர போகிறது. பிற உயிரினங்கள் 99.99% அப்படி செய்வதில்லை என்பது உண்மைதான். மனிதன்  இப்படி பிறப்பதற்கு நாம்தானே காரணம். உணவு முறை, பழக்கவழக்கங்கள் மற்றும் புதிய கண்டுபிடிப்புகள். சாதாரண ஆணை ஆணுக்கோ, பெண்ணை பெண்ணுக்கோ கட்டாய திருமணம் செய்து வைத்தால் உங்கள் நிலை எவ்வாறு இருக்கும் என்பதை சிந்தித்துப் பாருங்கள். உதாரணமாக ஆண் உணர்வு கொண்ட பெண்ணை ஒரு ஆணுக்கு கட்டி வைத்தால் அவளுக்கு அருவருப்பு தான் வரும்."
Homophobic-derogation,இனி குடும்பம் என்ற அமைப்பே இருக்காது.
Counter-speech,"புறநானூற்றில் ஓரின சேர்க்கை தவறல்ல என்று கூறப்பட்டுள்ளது .. மாவீரன் அலெக்சாண்டர் அவன் இருபாற் ( Bisexual ) தான்.... உலகமே முதன் முதலில் Unisex ல் இருந்து தான் தோன்றியது ... இங்க எவன் , எவன்கூட எந்த பாலினத்தோடு வாழ வேண்டும் என்று முடிவெடுப்பது அவன் அவன் உரிமை ... எவனுக்கும் பாதகமில்லாமல் வாழ்ந்து விட்டு செத்து போ ... அவ்ளோ  தான்.. இதுக்குப்போய் ஏண்டா Section   377 வச்சி காலையில இருந்து சண்டை போடுறீங்க ..."
Counter-speech,கடவுளே தன் உடலில் ஆண் பெண் கொண்டபோது; தவறு என்று எவன் சொன்னாலும் ஒத்துக்கொள்ள முடியாது
None-of-the-above,ஆய் தின்னும் எச்ச மீடியா..; போய் உங்க வீட்டு பொண்ணுங்கள rape பண்ற மாதிரி prank pannungada...
Hope-Speech,வருண் அம்மா மட்டும் இல்ல. இங்கு பலர் பயப்படுவது இந்த இந்த சமுதாயத்திற்காக தானே தவிர அவர்காகளை ஏற்று கொள்ள கூடாது என்ற மனநிலை இல்லை.... ஆனால் அவர்கள் சமூகத்தை துக்கி எரிந்து வாழ முன்வர வேண்டும்.... அப்படி நடந்தால் என் வாழ்வும் நன்றாக இருக்கும்🙏🙏🙏
Homophobic-derogation,"இயற்கையை மாத்தனுன்னு நெனச்சா அது அழிவு ல தான் கொண்டு போய் விடும்....இறைவனின் நேரடி தண்டனை வரும் ...சுனாமி ,நிலநடுக்கம் மாறி...மொத்த மொத்த மாதன் சாவு இறைவன் நம்மை பாதுகாக்கவேண்டும்...."
None-of-the-above,Shanth sha  இயற்கை மனித மூளைக்கு அப்பாற்பட்டது னா அது உங்க மூளையும் சேர்த்து தான சொல்றீங்க?
Hope-Speech,"இந்த பதிவு திருநங்கை  மேல் உள்ள தப்பான கண்ணோட்டத்தை மாற்றும், எவ்வளவு அன்பாக இருக்கிறார்கள்❤️❤️❤️"
Counter-speech,"tamilansat arjun  அவர்களும் பேய்கள் இல்லை!!! இந்த கருத்து வரவேற்கத்தக்கது!!! 2017 who எடுத்த சர்வே என்ன சொல்கிறார்கள்  10 இல் 1 Homosexual அக இருக்கிறார்கள்!!!   அதாவது யார் குடும்பத்தில் வேண்டுமானலும் இருக்கலாம், தங்கள் குடும்பத்தில் அப்படி இருந்தால் அந்த நபரின் தனிபட்ட உணர்வுகளை புரிந்து கொள்ள வேண்டும்!!! அவர்களும் மனிதன் தான்!!! Homosexuality காதல் உணர்வுகளையும் சார்ந்தது, ஆனால் இந்த சமூகம் காமத்தை மட்டுமே முதல் எடுத்துக்காட்டாக பார்கிறது!!! அது தவறான நோக்கம்!!!"
None-of-the-above,கலாச்சார சிரழிவு ஏற்படும்....தமிழ்நாட்டீலாவது........
None-of-the-above,ஒரு  அப்பாவி   மாட்டிர  எலாதே   நாய் .அதுகுதா  உங்க  வீடுல  உள்ள  பொம்பளைங்கல  புடிச்சி  போடலாமே
None-of-the-above,ஒவ்வொரு commanta படித்து கொண்டு வந்தபோது.; உன் commant டை பார்த்தவுடன் குபீர் சிரிப்பு வந்தது.; ; எதற்காக என்றால் ஆட்சிக்கு வந்தவுடன்.
Homophobic-derogation,எதுக்குடா இறைவன் ஆண்  பெண் என்று வித்தியாசமா படைத்தார்  தீர்ப்பு  சொன்ன ஜட்ஜ்  ஆம்புலகூடயா  குடித்தனம் செய்கிரான் ? மானங்கெட்டவனுகள்
None-of-the-above,நீங்கள் செய்த இந்த நிகழ்வு அவர்களை போண்டர சகோதரிகளுக்கு மதிப்பு மரியாதை ஏற்படுத்தி கொடுக்கும் நிகழ்வு இந்த கானொலியை கண்டு கண்கள் கலங்கி நிற்கிறது 🙏🏼🙏🏼🙏🏽🙏🏽🌷🌷🌼🌷👌👌💐🌸💮🏵💢🌷🌷🌷💚💚
None-of-the-above,இது தமிழ் இன கலாச்சாரத்திற்கு எதிரான ஒன்று நமது தமிழ் கலாச்சாரத்தை பார்த்துதான் இன்னும் வெளிநாடுகளில் நம்மை மதிக்கிறார்கள் இதுபோன்று சில்லி தனமான செயல்களில் ஈடுபட்டால் நமது கலாச்சாரத்திற்கும் களங்கம் ஏற்பட்டுவிடும்
Homophobic-derogation,"Homosex is a Sin in sight of God. God destroyed the entire city Sodom and Gomorrah by Fire. See the Bible verses about destroyed city அப்பொழுது கர்த்தர் சோதோமின்மேலும் கொமோராவின்மேலும், கர்த்தராலே வானத்திலிருந்து கந்தகத்தையும் அக்கினியையும் வருஷிக்கப்பண்ணி,;  அந்தப் பட்டணங்களையும், அந்தச் சம பூமியனைத்தையும், அந்தப் பட்டணங்களின் எல்லாக் குடிகளையும், பூமியின் பயிரையும் அழித்துப்போட்டார்.; (  ஆதியாகமம் 19 : 24, 25 ). God's wroth will be on the city where the people committed homosexuality."
Homophobic-derogation,"Gay, lesbian. ரெண்டுமே வெறும் செக்ஸ்தான்னு இந்த சமூகத்தோட பார்வை மாறும் வரைக்கும் எத்தனை மாலினிகள் வந்து காட்டு கத்தலா சொன்னாலும் ஓரினச் சேர்க்கையாளர்கள் என்பவர்கள் இச்சமூகத்திற்கு எதிரானவர்கள் தான்.; ; வெளிப்படையா சொல்லிக்க முடியாத,விரும்பாத தற்பால் சேர்க்கையினருடைய ஒட்டுமொத்த ஆதங்கம்,நியாயமாத்தான் இது இருக்கு.; ; தற்பால் சேர்க்கை என்பது ஒரு பிரச்சனை இல்ல. இது ஒரு உணர்வு .இத பார்த்த பிறகாச்சும் யாரும் உணர்வுகள கொச்சையா பாக்காதீங்க.; ; இதுக்கு மேல சொல்ல ஒண்ணுமில்ல."
None-of-the-above,என்னானுடா திட்டுர ஒலுங்கா திட்டுடா ஜாக்கட் போட்டவனே
None-of-the-above,உங்கள பாராட்ட வார்த்தையே இல்லை சகோ...
None-of-the-above,தங்களை யாரும் மதிப்பதில்லை என்று கூறும் திருநங்கைகள் இப்படி நடந்து கொண்டால் நாய்கூட மதிக்காது
Homophobic-derogation,உன் உரிமையில் யாரும் தலையிடவில்லை.கட்டுப்பாடு வேண்டுமென்கிறது இனம் மற்றும் நாட்டுக்கலாச்சாரம் செக்ஸ் வேண்டுமென்று தாய்யுடன் மகனும் மகளுடன் தகப்பனும் உறவுவைத்துக்கொள்ள முடியுமா.இயற்க்கை உன் இச்சைக்கு துணை ஒன்றை கொடுத்துள்ளது அதை கடைப்பிடித்து வாழ்வது சுய சிந்தனை உள்ளவனின் வாழ்வு.உன் சிந்தனை பிரேக்யில்லா வாகணம் மாதிரி பிரேக் என்பது தான் கட்டுப்பாடு
None-of-the-above,அந்த மனசு தான் கடவுள்
None-of-the-above,ஒடிசா மாநிலத்தில் உள்ள கோர்னாக் கோயிலின் சிற்பங்களில் Homosexual சம்பந்தப்பட்ட பல சிற்பங்களை காணலாம்.. ஒருவேளை பழைய இந்தியாவில் Homosexual பற்றிய தெளிவான புரிதல்கள் இருந்திருக்கலாம். ஆங்கிலேய அரசு தான் LGBTQ பற்றிய கோட்பாடுகள் தங்கள் மதத்திற்கு எதிராக இருந்தமையால் 1980 ம் ஆண்டில் Act 377 ல் அவை இயற்கைக்கு மாறான பாலுறவு என தடை செய்தது.
None-of-the-above,இதல்லாம் இவுங்களே பிளான் போட்டு செட் panni ஆக்ட் பன்றாங்க
Counter-speech,சாதி பேரச்சொல்லி மதத்தின் பேரச்சொல்லி அடிச்சுக்குரதும் இயற்கைக்கு எதிரானதுதான் அதுக்குலாம் கம்பு சுத்தமாட்டீங்க முட்டாப்பயலுகளா...
None-of-the-above,Bro சிரிப்பு வரல சென்டிமென்ட் தான் ஆகுது நான் அழுதுட்டென் நண்பா
None-of-the-above,வாழ்வியலில் சம நிலை தவறும்
Counter-speech,"Gay ah பொறந்து அவங்க தவறு  இல்லை...அது ஆண்டவணின் திருவிளையாட்டால் உருவாக்கப்பட்ட ஒன்று... அதாவது ஹார்மோன் மாறுபாட்டால் ஏற்படுகிறது... ஆனால் சிலர் இயற்கைக்கு மாறானது என்கிறார்கள் அது தவறு... ஏனென்றால் ஆண்டவனால் உருவாக்கப்பட்ட அனைத்தும் இயற்கை தானே அப்படியென்றால் இதுவும் இயற்கை தான்... உண்மையான காதல் என்பது யார் மீது வேண்டுமானாலும் வரலாம்...அதற்கு சாதி,மதம்,ஆண்,பெண் என்று எதுவும் கிடையாது...இந்த உலகத்துல எவனும் கலாச்சாரத்த முறையாக பின்பற்றுவதில்லை இதுவே உண்மை...ஆகையால் ஓரினச்சேர்க்கை என்பது தவறில்லை அவரவர் மனதிற்கு பிடித்த வாழ்க்கையை வாழ்கிறார்கள்... ஏதாவது ஒரு மரம் வித்தியாசமாக இருந்தால் அதனை இறைவன் வணங்குகிறீர்களே அப்படியென்றால் இவர்களும் இறைவன் தான்...🕉️🔱🕉️"
None-of-the-above,இந்த நாய்களை பார்த்தவுடன் சுட்டு தள்ள order issue செய்ய வேண்டும். பாவம் அவன் தலையே ஒடச்சிடுச்சிங்க தெரு நாய்கள்
None-of-the-above,"உங்களுக்கு  நள்ளது  நடந்தாள்  மிகவும் மகிழ்ச்சி ,திமிரான;  பேச்சு, வார்த்தைகள் அர்த்தமற்றவகைகளாக உள்ளது ."
None-of-the-above,இதற்கு காரணம் பஜகா
Counter-speech,தனி ஒரு திருநங்கை தவறு செய்தால் அனைத்து திருநங்கை யையும் பொதுமைபடுத்தி பேசுவது சரியல்ல...
None-of-the-above,என் டா உணர்வுகளை கேவல படுத்துறீங்க k வா இருந்தாலும் கண்டிப்பா girl கூட வலுவான்டா கண்டிப்பா திமுற இல்லாம குடுமத்த நல்லா பாத்துப்பான் ஆணவம் இருக்காது இந்தா மாறி புருஷன் கிடைக்க girl குடுத்து வச்சிருக்கணும்
None-of-the-above,தம்பி உண்மையா சொல்றேன் இந்த வீடியோ வந்து வேற லெவல் பண்ணி இருக்கீங்க வாழ்த்துவட்டி குளிரா உங்க ஆக்டிங் அருமை  எஸ்பெஷல்லி வந்த திரு திரு நங்கை வந்து வேற லெவல் பண்ணிட்டாங்க
Transphobic-derogation,ஆண்களை பாலியல் உறவை தூண்டும் விதத்தில் செய்துவிட்டு சிறுவர்கள் பாலியலை தடுப்பதாக கூறுவது முற்றிலும் பொய் ஆபாசமாக உடை அணிந்து கொண்டு 15 வயது சிறுவர்கள் முதல் வயதான கிழவர்கள் வரை கவர்ச்சியை காட்டி இருக்கும் பணத்தை பிடுங்கி கொண்டு ஒழுங்காக அவர்களை திருப்பி செலுத்தாததால் அவர்கள் அதிகமாக சிறுமிகளை அவர் செய்ய வழி செய்கிறார்கள் ஒரு திருநங்கை சர்ச்சில் செய்தவுடன் ஆண்களுடன் உடலுறவு செய்ய இயலாது ஒரு ஆணை முழுமையாக திருப்தி செய்ய முடியாது உடல் கவர்ச்சியை இவர்கள் பல சிறுவர்களை அதிகமாக பாலியலில் உணர்ச்சியை தூண்டுகிறார்கள்
None-of-the-above,நீங்கள்  எங்களுடைய    அம்மை அப்பன்   அர்த்தநாரீஸ்வரர்  உங்களுடை   பதிவு  அருமை
None-of-the-above,ஒஹோ ரைட்டு விளங்கிடும் ; எப்படி மனிதம் பேசிட்டு ஒருத்தனுக்கு ஒருத்திய வாழ முடியாம பல பேருடன் பெண்ணியம் பேசி குறிப்பாக தமிழ் குடும்ப பெண்களை சிதைக்கும்  கோஸ்ட்டி தானே நீங்க; ; அதானே பெரியாரிஸ்ட் கிட்ட போய் ஒழுக்கத்த எதிர்ப்பார்க்க முடியுமா..
None-of-the-above,எடுக்குது பிச்சை.இதில் திமிரு. பக்கா பிராடு நாய்ங்க இதுங்க
None-of-the-above,அந்த அக்காவிடம் தெய்வத்தை பார்த்தவர்கள் ....யார்...யார்?
None-of-the-above,நல்ல வாழ்க்கை அமைய
None-of-the-above,போடா லூசு புண்டை
None-of-the-above,Nagarjun Rajeshwaran  போட நாறாக்கூதி
Homophobic-derogation,இதுவரை பசங்க பொண்ணுங்க கூட போனால் இந்த சமூகம் தவறாக பார்க்கும் ஆனால் இனிமேல் பசங்க பசங்கக் கூடவோ இல்லை பொண்ணுங்க பொண்ணுங்க கூட போனாலே தவறாக சொல்லும் அளவுக்கு இருக்கிறது தற்போதைய நடைமுறை சட்டம்
Homophobic-derogation,மாலினி நீ எத்தனை பேரோட ஓரினச்சேர்க்கை செய்கிறாய்.
None-of-the-above,மனிதனைப் பொறுத்தவரை உண்மையாக இரு வீடியோ அருமையாக இருந்தது
None-of-the-above,இனப்பெருக்கம் ஒரு குழந்தையோட நின்னுடா இன பெருக்கம் இல்ல நிறைய நடந்தாதா இனபெருக்கம் லூசு புண்ணகை மாறி பேசாதா
Transphobic-derogation,Mathu M எல்லாப் பொட்ட போலிஸும் பாத்துட்டு தான் இருக்கானுங்க ஜீ கேக்க மாட்டானுங்க
Transphobic-derogation,9 பன்னி இனா பிறவி பன்னி
Homophobic-derogation,இயற்கைக்கு மாறானது அனுக்கு பென் படைத்தான் ஆன்டவன்
Hope-Speech,"வரவேற்க்கதக்க தீர்ப்பு.ஆண்,பெண் என்ற வித்தியாசம் மறையும்.தனக்கு பிடித்த ஒரு பாலினத்தை தேர்வு செய்யும் உரிமையை மக்களுக்கு உச்சநிதீமன்றம் வழங்கியுள்ளது."
Hope-Speech,"வாழ்க வளமுடன்!; எல்லாம் நல்லபடி நடக்க ஆண்டவன் துணையிருப்பான்,; அருமையான பேச்சு,; நியாயமான கோரிக்கைகள்,"
None-of-the-above,என்னய்யா பண்ணி வச்ச கை கால் ல புள்ளரிக்கு nadikanya nee ஒருத்தவ உணர்வ புரிஞ்சா மட்டும் தான் அதோட வலி தெரியும் எல்லாத்தையும் கண்ணுல காட்டுற ஐயா கண்ணிரா வாழ்க வளமுடன்...
None-of-the-above,Manoj Nadarajan  கேள்வி புரியவில்லை தோழரே!
None-of-the-above,என்னடா சிம்பு மாரி பேசரா🤦‍♂🤦‍♂🤦‍♂🤦‍♂
Transphobic-derogation,Vijay Kumar   எல்லாரும் திருட்டுக் கூகூகூ ங்கதான் அரவாணி நாட்டின் சாபக் கேடுகள்
None-of-the-above,Part 2 எப்ப வரும் pro அந்த அக்காவின் அன்பிற்கும் அரவனைப்பிர்கும் எனது 🌹🌹🌹மனமார்ந்த வாழ்த்துக்கள் 🌹🌹🌹🌹
None-of-the-above,a srinivasan ; நீங்கள் சாரமற்ற வார்த்தை சண்டைக்கு தளம் அமைக்கின்றிர்கள் சகோதரி. ; சாரமுள்ள கருத்துக்களை பதிவிடுங்கள் ஆரோக்கியத்துடன் உரையாடுவோம்.
None-of-the-above,பெரிய மனசு அந்த அக்காவுக்கு 🥺😭 👍🏼
None-of-the-above,இது முன்னரே பேசி எடுக்கப்பட்ட வீடியோ என்பது நல்லா தெரிந்தாலும் சொல்லும் செய்தி அருமையான செய்தி..
Counter-speech,இப்படி ஒரு சில திருநங்கை செய்யும் தவறு அனைத்து திருநங்கைகளையும் பாதிக்கிறது...
Homophobic-derogation,நீதி பதியும் அப்படியோ
None-of-the-above,தூ எந்த பொட்ட பயன் இத வீடியொ புடிச்சவன் ......அங்கயே அவள கிழிக்காம வீடியொ புடிச்சு போட்ருக்க ..... உண்மையான பொட்ட நீதான்டா ....... தூ
None-of-the-above,அடப்பாவி உன்னோட நடிப்பு என் கண்ணுலயே தண்ணிவந்துடுச்சிடா பாவி.
None-of-the-above,டே நாடும் நாட்டு மக்களூம் நாசமா போகட்டூம்
None-of-the-above,"நான் மனசார சொல்றேன், இந்த movie and storyline எழுதினவரு நூறு ஆயிசு நல்லா வாழனும்"
Counter-speech,ஓரின சேர்க்கை தவறு இல்லை... வாழ்ந்து போகட்டும் அவர்கள் வாழ்க்கையை...நாட்டிற்கு ஒன்றும் நஷ்டம் இலலை
Homophobic-derogation,எய்ட்ஸ் வந்தவ மாதிரி இருக்கா
None-of-the-above,எப்படினாலும் அங்க அவமான பட்டது நீதான்.......... இதுக்குதா அவங்கல்ட வச்சிக்க கூடாது
Transphobic-derogation,chandra lekha  அடிங்க போடி ஒம்போது!!!
Homophobic-derogation,ஒரு ஆன் என்னை தொட்டால் எனக்கு எந்த வகையான உணர்வும் வராது அதிவே ஒரு பெண் தொட்டால் என் மனம் சிலிர்த்து விடும் அதுதான் இயற்கையின் நியதி புத்தி கெட்ட மனிதனை தவிர வெரு எந்த உயிரினமும் தன் துணையாக சக இனத்தை துனை கொண்டதில்லை  இது ஒருவகை மன நோய் சுருங்க சொன்னால்  பைதியகார கூட்டம் வெரு என்ன சொல்ல
None-of-the-above,swetha k ; உங்களுக்கும் எனக்கும் என்ன..?; என் கருத்துக்களை சில அருவருப்பான வார்த்தைகளால் சொன்னேன்.; காரணம் ; நடந்தது அருவருக்கத்தக்க விஷயம்; அதனால்தான் என் வார்த்தைகள் இப்படி.; உங்கள் மனதை காயப்படுத்த அல்ல மாறாக உங்களின் பலவீனமான கருத்துகளை வீழ்த்தவே....!
None-of-the-above,"யாரோ ஒருவர் செய்யும் செயல் நமக்கு புரியவில்லை என்றாலோ அல்லது நம் கற்பனைக்கு அப்பாற்பட்டது என்றாலோ உடனே  அவர்கள் செய்வது தவறு என்றோ அவர்கள் குற்றவாளிகள் என்றோ கூறிவிட முடியாது. அப்படி கூறினால் நாமும் இந்த சமூகத்தில் நிறைய நபர்களுக்கு குற்றவாளியாகவே தெரிவோம்.;     ஒவ்வொர்வருக்கும் பிறவி குணம் என்று ஒன்று உள்ளது. இந்த சமூகம் எத்தனை புதிய வரைமுறைகளை ஒரு மனிதனுக்குள் திணித்தாலும் அவன் பிறவி குணத்தை அசைத்து கூட பார்க்க முடியாது என்பதே நிதர்சன உண்மை. யார் ஏற்றுக்கொண்டாலும், ஏற்றுக்கொள்ளாவிட்டாலும்...  😏"
None-of-the-above,இறைவன் படைப்பு 2
None-of-the-above,சீர் கெட்டு விடும் நாடு
None-of-the-above,  புனித வெள்ளி (Good Friday) இயேசுவின் மரண நாளாயிற்றே!!!!
None-of-the-above,இந்த விடீயோவை பாத்து எல்லா திருநங்கை மேலையும்  ஒரு மரியாதை வருது அண்ணா. Tku
Homophobic-Threatening,உங்களில் உத்தமமானவர்கள் மட்டும் அவர்கள் மிது கல் எறியுங்கள் #for_those_so_called_cristians
None-of-the-above,வாழ்க மனித நேயம் உணவு இல்லாதவர்க்கு உணவு கொடுத்தது மிகப் பெரிய தர்மம் தர்மத்தின் விளம்பரம் காண வேண்டாம் நீ தர்மத்தை பிறருக்கு அறியாமல்
Homophobic-derogation,"நான் கொஞ்சம் நேரம் உன் பேச்ச கேட்டேன், என்னயவே அப்படி மாத்தி டிசைன் பன்னிடுவ நீ..............................; உங்க அப்பன் ஹோமோ செக்ஸ்; வைத்திருந்தால் நீபிறந்துயிருப்பியா"
Homophobic-derogation,weird தமிழன்  உங்கமேல உள்ள தப்ப சொசைட்டி மேல போடாதிங்க தப்ப புரிஞ்சுக்க பாருங்க நீங்க அடுத்தவனுக்க மனசக் கெடுப்பீங்க ஆனா பழி மனசு கெட்டவனுக்க மேலயா; நீங்க நிர்வாணமாகி ஒருத்தன உணர்ச்சியை தூண்டிவிட்டு அவன கெடுத்துவிட்டு பழியை அவன்மேல் இடுவது நியாயமா; நடை உடையை காத்துக்கொள்வது தனிமனித கட்டுபாடு தனிமனித கட்டுபாடு இல்லாதவர்கள் விபச்சாரிகளே
None-of-the-above,அண்ணா நீங்க அழகா இன்டெர்வியூ எடுக்குறீங்க இனிய காதல்  you so much bro 😘😘😘
Transphobic-Threatening,திருநங்கைகளை  பார்த்தாலே எரிச்சல் வருது இவங்களயெல்லாம் ஏன் விட்டு வைக்கிறீங்க
None-of-the-above,அந்தம்மாவே படிக்காதவங்க.. உலக நடப்பு விண்ஞானம் என்னானு தெரியாதவங்க.. அவங்க கிட்ட கேட்டா இப்படிதான் பதில்வரும்..; நீ செமனு சொல்ர.. நீயும் அவங்க மாதிரி படிக்காத முட்டால்னு தெரியிது..
None-of-the-above,Sathish Kumar   எந்த வரலாறு பா
Homophobic-derogation,"இது ஒரு நோய்  தான் . குணப்படுத்த முடியும்.ஆனா இது எனக்கு புடிச்சு இருக்குனு அப்படியே இருக்குறது எவ்வளவு பெரிய முட்டாள்தனம்? ஆணுக்கு ஆண் மேலே , பெண்ணுக்கு பெண் மேலையும்‌ நட்பு, அன்பு,பாசம் வரலாம்.காதல் வருமா? இதுல சினிமாகார கூத்தாடிங்க இதுக்கு ஆதரவு.எல்லாரும் அவங்க அவங்க இஷ்டத்துக்கு வாழனும்னா நீங்க காட்டுக்கு தான் போகனும்.ஏன்னா அங்க தான் எந்த சட்டமும் இல்லை."
None-of-the-above,தமிழ் நாட்டில் எடுபடாது...; மற்ற மாநிலங்களில் ஆதரிக்கிறது கலாச்சார சீரழிவை காட்டுகிறது...
None-of-the-above,நீங்கள் ஒரு திருநங்கை என்பதை நம்பவேமுடியவில்லை. மிகவும் அழகாக இருக்கிறீர்கள் . ஒரு சராசரி பெண்னை  விட ............................ வாழ்த்துக்கள் .
None-of-the-above,உங்களுடைய  கதையை கேட்டாள்  மணதுக்கு கஸ்டமஇருக்கு உங்களை  கின்டல்செய்பவர்கலை செருப்பாலேயே அடிக்கனும்
None-of-the-above,பாட்டு 2 சீக்கிரம் போடுங்க
Hope-Speech,அந்த அக்கா அன்பு உண்மையானது ; Respect the transgender 🙏
Counter-speech,திருநங்கை  சில பேர் தான் தவறு  பண்றாங்க.  இந்த சகோதரி போல நல்லவங்களும் நிறய பேர் இருக்கான்க😍
None-of-the-above,அரவானியா வேஷம் போட்டு... By pass ponga.... யாருல்லாம் கூப்டுறாங்கனு பார்க்கலாம் ......டேய் உங்களுக்கு கேவளமா இல்லை.......
Counter-speech,LGBT தவறான வழியில் சென்றால் மட்டும் தான் தவறு...மற்றபடி இது வரவேற்கத்தக்க விஷயம்
None-of-the-above,இன்னா ஊர் தலைவி
