category,text
Non-anti-LGBT+ content,I am a sri lanak born I talk tamil tamil Nadu not English country very sad for you all
Non-anti-LGBT+ content,While it may be true that God created Adam and Eve he only created them to populate the Earth and there are 7.7 billion people on this Earth now 😐 I just think we should all be kind to each other and live our lives how we wish as long as we aren't hurting anyone 😊
Non-anti-LGBT+ content,My name ramesh my number WhatsApp
Non-anti-LGBT+ content,"People have their own decision to choose what they want in their life.., only idiots and stupids alone poke their nose into others life.. like wise an educated guys who grown up in a liberty environment talked as positive and others having a thought of ditch.."
Non-anti-LGBT+ content,Wow super story; Best wishes both of u act in this; Short story. We expect more stories from ur side.; From cochin kerala; From
Non-anti-LGBT+ content,Brother really super super super super super super super super
Homophobic,That's y no rains...
Non-anti-LGBT+ content,Thanks for making this movie 🙏
Non-anti-LGBT+ content,She is saying samy samy🤗 he is really God 😎🙏🙏🙏🙏🙏
Non-anti-LGBT+ content,Anis Jackson you are guy lover yes or no
Non-anti-LGBT+ content,Video about bharathiyar
Non-anti-LGBT+ content,akka really you are great...
Non-anti-LGBT+ content,She is a good human being 💯💖
Non-anti-LGBT+ content,Rich in humanity
Non-anti-LGBT+ content,1st u should understand different types of peoples and their feelings... In this humanity dnt have religion and all... Its a nature... Every human soul blood having the same color... Then why u differential people's feelings...
Non-anti-LGBT+ content,I need full fight please upload
Non-anti-LGBT+ content,"Bro don't search for any relationship. If it means to you, it will come to you at right time. Till that love yourself and create yourself for better person."
Non-anti-LGBT+ content,"Why actors only doneted more money only trending society problem person,,why r they r help baggers u also behindwoods"
Non-anti-LGBT+ content,I don't understand why are you in my recommended
Non-anti-LGBT+ content,Well said. Totally it’s chromosomes disorder. Human cannot change by themselves. We should give respect to them. I can see some comments people lack of biological disorders.
Non-anti-LGBT+ content,The honest love story.; See Love is beautiful in any form..; I am a Gay ...; I have a love and life...; We both cried watching this film.
Non-anti-LGBT+ content,Good message ; & thank you so much anna
Non-anti-LGBT+ content,Respectable and caring.
Non-anti-LGBT+ content,She is great 🙏
Non-anti-LGBT+ content,Great awareness video which I had ever seen....👍👍👍💫💯 congrats brother keep doing...
Non-anti-LGBT+ content,unga vedhainai ya kekave kastama iruku.... unga confidence romba azhaga iruku.... stay positive... all the best.... my support is there for you always....
Non-anti-LGBT+ content,This Video Shows the Value of Transgenders & also the humanity.. Hats off u GuyZzz😍😍Thanks 4 the Creative Prank Video 😍😍It's Really Shows the Womens Care & Love😍She Dance 4 him😍😍She is a Wonderful Mom & Sisters 4 every people🤗🤗🤗Happy 2 C this
Non-anti-LGBT+ content,Why you people are even  mentioning her as a transgender ....it's so rude...she is a beautiful woman...and more that that..
Non-anti-LGBT+ content,facts that she pointing out made me watch till the end. sorry i have Yoda english
Non-anti-LGBT+ content,Really awesome story...
Non-anti-LGBT+ content,She looks cute and beautiful
Non-anti-LGBT+ content,It's really good..
Non-anti-LGBT+ content,According to the Bible the very 1st and only  human beings created on the earth are Adam & Eve.; Ok let them had sex and gave birth to their children.; How the next generation moved further?; Did their Children had sex with each other and gave birth so?; Please stop showing the religious beliefs as an example. I'm not against the religions.; Either accept the nature or don't blame it. This is how we were born in this Earth.; May god help you in understanding the sexuality of human.
Homophobic,Parcel to pakistan and shoot
Non-anti-LGBT+ content,Change the title. Don't mention her gender
Non-anti-LGBT+ content,I love you so much dream girl
Non-anti-LGBT+ content,"1M subs confirm all the best, kondalampatty"
Non-anti-LGBT+ content,Contact me balureddythirupur
Non-anti-LGBT+ content,"Best ,shows the real helping tendency ,hats off"
Non-anti-LGBT+ content,Yes it's TRUE buddy
Non-anti-LGBT+ content,Very nice short film. Except at workplace he should have laptop in front of him instead of newspaper. (just joking)
Non-anti-LGBT+ content,Homosex against gods creation punishment is unavoidable
Non-anti-LGBT+ content,Bold and Beautiful 👍👌
Non-anti-LGBT+ content,90 percent: another language ; 10 percent: English
Non-anti-LGBT+ content,gud.. speech..very rare people touching those type of topics
Non-anti-LGBT+ content,Identify what? Should they hide it?
Non-anti-LGBT+ content,Aksh Aksh  thank you
Non-anti-LGBT+ content,She is a girl!!!
Non-anti-LGBT+ content,She looks so beautiful.. ivanga actress ah??
Non-anti-LGBT+ content,Mmm thanks manishanker sir; Its reality innum oru 20 years kulla ellame marum
Non-anti-LGBT+ content,Steffi  hmm sry sister
Non-anti-LGBT+ content,"🍒 Woow best story thank s group ,,, i am From 🇱🇰 Sri Lanka , i like visit My holiday in  INDIA , please contact best friend Tamil & English Understand 📞 0094777774927 💕💕 i like Special place GOA ,,😅"
Non-anti-LGBT+ content,I pray for you to find your perfect partner.... Everyone deserves a partner ❤
Non-anti-LGBT+ content,U speech make me tear... god bless u . Ican understand your feeling. Iwish human will change.
Non-anti-LGBT+ content,After today video....this video popped up in suggestion....BOTH ARE. MASSIVE MYTH BREAKERS AND DEEP EDUCATORS😊
Non-anti-LGBT+ content,"very nice ,i realy enjoy this movie ,now i feel better"
Non-anti-LGBT+ content,Thala my family you fans
Non-anti-LGBT+ content,Pls british army topic
Non-anti-LGBT+ content,She is more beautiful than the soundarya rajinikanth...
Non-anti-LGBT+ content,Being is an wonderfully movie ...... I feel fake lovers in the state ........ I make true gay love also waiting for me......marvalus movie.......
Non-anti-LGBT+ content,Spr sister Nalla peasariga and always we'll supported akka
Non-anti-LGBT+ content,What is latif original name ? Can anyone know him ?
Non-anti-LGBT+ content,your  life  very strong   amma
Homophobic,Bible says omosexual is sin against human resource coz Satan want to stop human population by this filthy law and order so accept Bible then you will find redemption from sin.
Non-anti-LGBT+ content,Correct than judgement
Non-anti-LGBT+ content,This vedio create my .. 😢😢😢
Non-anti-LGBT+ content,Thank u  private account; Me too was searching for Tamil print...
Homophobic,This judgement ll lead to Aids and cultural Decline..
Non-anti-LGBT+ content,"Thank god.. Atleast in this film there is  a positive ending. ; In most of the gay movies,  ending is negative"
Non-anti-LGBT+ content,👌Heart touching ❤️ moments. Pakka awareness show👍. I shared max. Really superb. Good effort👏. Keep it up guys🤝.. waiting for part- 2😎🤙
Non-anti-LGBT+ content,"If its not mentioned, all will mock as transgender thinking she is a lady with male voice."
Non-anti-LGBT+ content,TMP army hit the like
Non-anti-LGBT+ content,"கவுண்டன் கெத்து so just because I want to sleep with men with in 4 walls by mutual consent .. I become criminal... reason was I born in India not in America..; ; That’s our argument dude.. we are not criminals.. we are lovers too ,, only thing we fall in love with same sex ppl....other than that we are as normal as you..."
Non-anti-LGBT+ content,such a beautiful movie
Non-anti-LGBT+ content,I think u r clear clarity
Homophobic,"1:38; ; The Muslim holy book, the Koran, tells the story of Lot and the destruction of Sodom - and sodomy in Arabic is known as liwat, based on Lot's name. ; ; Koran says men having sex with eachother should be punished. You are shame.."
Non-anti-LGBT+ content,Really i cried😢; Sema concept nanba...; Keep rock💓😊😊
Non-anti-LGBT+ content,Acting vera level
Non-anti-LGBT+ content,"DRAGON BALL FAN u sure? Coz I've met many gay guys in real life and very bare minimum of them have sex. In fact, I've never met a gay guy with AIDS. It's because of lack of awareness! There are people who doesn't know that HIV spreads through gay sex. Not all gay men are intellectuals same way not all straight ppl are dumbos."
Non-anti-LGBT+ content,Mani Shankar Iyer  thank you for uploading such an inspiring movie. I’ll be sharing it with so many other people. I’ve been out for 10 years in January and I want others to have the experience of acquiring love too. 😍💙🏳️‍🌈
Non-anti-LGBT+ content,my age 18
Non-anti-LGBT+ content,Very well Done.. To the crew😍
Non-anti-LGBT+ content,exactly omg im not even gay but those answers they gave are so hurtful ):
Non-anti-LGBT+ content,Bro super broo! Hats off
Homophobic,I think ..it's mental illness. Go and consult doctor.
Non-anti-LGBT+ content,She beautifully crafted her self..
Non-anti-LGBT+ content,Getting Tears on my eyes
Non-anti-LGBT+ content,Hats off 🤝.... Semma semma finally tears on my eyes 😭😭...... Transgenders like a mother good caring person ❤️❤️
Non-anti-LGBT+ content,Niceee very good and bold
Non-anti-LGBT+ content,Iam ur new suscriber this videos awsome
Non-anti-LGBT+ content,zack hood its a allrounder and my lovely bi guy also
Non-anti-LGBT+ content,This chick is hot
Non-anti-LGBT+ content,She is so beautiful who accept this? Give like 😊
Non-anti-LGBT+ content,We have choice 🥰
Non-anti-LGBT+ content,"You are so pretty, you really look like a girl"
Non-anti-LGBT+ content,Babu G ; L for lesbian ; G for gay ; B for bisexual ; T for transgender
Non-anti-LGBT+ content,What ever best clear explanation 👍
Non-anti-LGBT+ content,Barathraj R Kannan no worries... u ll be happy soon..
Non-anti-LGBT+ content,Very very feeling in the PRANK
Non-anti-LGBT+ content,Vera level act mass performance 😂😁
Non-anti-LGBT+ content,No one is true..... Fake negative minds roaming around
Non-anti-LGBT+ content,humans have sense to think right? we are modern animals. LIFE CREATES LIFE people dint know about the consequences about this
Homophobic,Pray to with all your heart to God...He will show you the way
Non-anti-LGBT+ content,"The crew has done the greatest work in tamil industry, Hat's Off to the crew members, well done, Thanks for uploading this movie"
Non-anti-LGBT+ content,Malini mam super speech I am a stright but I support homosexual community ... all ltbt community pepole don't feel about them we live our life for as only don't brought them ......
Non-anti-LGBT+ content,What a painful story Pa
Non-anti-LGBT+ content,weird தமிழன்  i am a doctor so I know the biological reason behind that.
Non-anti-LGBT+ content,I like lesbian.....I think women and men sex sa vita....... lesbian and gay good to sex life
Non-anti-LGBT+ content,This is really a gutsyyy one bro..Go on..In my opinion an individual has every right to live his life in his/her own way.. Without affecting any other..
Non-anti-LGBT+ content,Hats off to your clear thoughts bro!!
Non-anti-LGBT+ content,Hats off malini👏🏼👏🏼
Non-anti-LGBT+ content,For a moment I laughed on people who really don't know what is happening in the reality. Simply giving comments without humanity. Love is love always. Love has no gender. I think people should be mature enough.
Non-anti-LGBT+ content,Comment section full of positivity... it gives me proud feeling💪
Non-anti-LGBT+ content,My friend this question ask me so I ask you
Non-anti-LGBT+ content,vikki hot Hi u from please send Ur WhatsApp number.
Non-anti-LGBT+ content,New concept..new try...nee pannu thala..expecting more🔥🔥🔥🔥👌👌👌
Non-anti-LGBT+ content,You look very beautiful ..... 😍😍😍
Non-anti-LGBT+ content,"madam malini....tell me which religion history allow lgbt??? dont think when u overconfident , it all right...look at ur attitude..look at the way you talk....that why lgbt seeing as too much...."
Non-anti-LGBT+ content,Latif's acting is commendable.... Emotions are emotions...
Non-anti-LGBT+ content,Only after mentioning her Gender ly could find... She z not at all looks like transgender...
Non-anti-LGBT+ content,Will Com ussu illa bro homosexuals and heterosexuals
Non-anti-LGBT+ content,Bloody marry is fake i have do it bro bloody marry is not coming bro😜
Non-anti-LGBT+ content,"Dei Grey t-shirt naayi, you're really not that cute, I don't think members of the LGBT community will hit on you, only loser strays will. So shut the fuck up and deal with it"
Homophobic,Every one should raise they tone. What can only one do !!!
Non-anti-LGBT+ content,Can you suggest me what could have been better with Harish character
Non-anti-LGBT+ content,I am not against LGBT 🏳️‍🌈. But hate this muttakosh mandaiyan
Non-anti-LGBT+ content,We are waiting bro
Non-anti-LGBT+ content,Thirunangai ellamea legend bro respect all trancegenders bro proud to francegenders in india love all transgender sisters
Non-anti-LGBT+ content,weird தமிழன்  omg... I missed this comment. Can u teach me how to spell it.. if something is wrong I don't mind in poke my nose into it.. And moreover please refer some good doctor and cure Ur problem..
Non-anti-LGBT+ content,"Being in love is an amazing experience in the worldly life. Connection between 2 individuals blossoms when both express the feeling to each other is a rare phenomena beyond caste, religion, creed, status, skin colour, appearance and gender. Such love connection must be blessed and join them celebrating the union. Such couples can do wonders and noble deeds for mankind. Divine intervention is imminent and has its mission for global harmony."
Non-anti-LGBT+ content,Semma Bro . Grate fully thank You...
Non-anti-LGBT+ content,"I think it's scripted episode, but good"
Non-anti-LGBT+ content,"This move very fantastic 🥰 🤝iam really happy , when were I see this  iam crying😭"
Non-anti-LGBT+ content,This movie is my life
Non-anti-LGBT+ content,We support you Sister! You are an inspiration for others
Non-anti-LGBT+ content,"This Movie is too good,but in realistic do mojority gays behave this ways,many just going for multiple sex partners,its just sad,This relationship is very Normal but many attitudes towards this life is alarming,Well done production,it made me cry after long time of watching a movie.Best wishes to the TEAM.Am a Producer too."
Non-anti-LGBT+ content,Every society has its own evils in different forms . United States has the highest Rape percentage. Nirbaya like cases are very very common in United States . But ironically neither media nor the people themselves don't care about that. Why?? Because they knew that the rapes will common when you live in this kind of cultured society . Saudi Arabia has the least rape percentage among all nations and always commented about its culture is not good especially bad for women . But what the Girls expecting is I need to be like in United States but I need maximum safety like in Saudi Arabia . How could be it is possible??
Non-anti-LGBT+ content,Great na super👌All the best na
Non-anti-LGBT+ content,If you know about homosexually fully talk about that please let stop this topic...😣😏
Non-anti-LGBT+ content,lol....this reply section is sick; one thing : let it be gay or strgt ....all have luf and emotions ; no lgbtq is wandering just to hav sex..... all we need is love not lust!!!!!
Non-anti-LGBT+ content,Plz make video about how to learn english easy for tamil medium guys.plz
Non-anti-LGBT+ content,I think psychological reason is correct because many people suddenly realise it at any point of life.
Non-anti-LGBT+ content,Is that spects guy  is gay?
Non-anti-LGBT+ content,"After all, they are fellow human beings!"
Non-anti-LGBT+ content,Babu A  like you don't sin at all. The only sin in this world is not being able to accept and live with differences.
Non-anti-LGBT+ content,Hats off to you mam your are the one well educated  well said and we'll done
Non-anti-LGBT+ content,Don't mindwash youngsters....
Non-anti-LGBT+ content,Hands of to you bro super bro
Non-anti-LGBT+ content,They have a good heart
Non-anti-LGBT+ content,Finally I found the movie
Non-anti-LGBT+ content,Bro plz make a video about share marketing
Non-anti-LGBT+ content,Really great 👍
Homophobic,Guys don't fall on her talk....  this is  kali yuga so everything will change... There is a nature law so don't go opposite to it.... Then nature will destroy everything... so don't go for homosexual...
Non-anti-LGBT+ content,smart person  hi
Non-anti-LGBT+ content,bro 3lakh subcribers
Non-anti-LGBT+ content,Natesh R hi.u.namber
Non-anti-LGBT+ content,"She is bold, but not correct. If she love someone (girl) why can't she have a close friendship with her. As long as she can."
Non-anti-LGBT+ content,Really heart Melting ❤️ Good work bro ❤️ Good hearted people hit like
Non-anti-LGBT+ content,"I got tears after seeing this ,really heart touching I came to know what struggles they are facing during this period"
Non-anti-LGBT+ content,God bless you everyone
Non-anti-LGBT+ content,Malni the great salute
Non-anti-LGBT+ content,Touching video 🥺
Non-anti-LGBT+ content,Bro clean shave nalla iruku
Non-anti-LGBT+ content,i appreciate your patience in writing this  beautiful post..but i m sure some clay pot heads will not understand this as usual
Non-anti-LGBT+ content,i waiting for love and fun jaimani anna  and praba anna all  best and your teamates
Non-anti-LGBT+ content,Your action was good. That Akka revealed her motherliness . Best wishes for your attempt
Non-anti-LGBT+ content,You are really great 😭😭😭
Non-anti-LGBT+ content,Vishnu Raj transgender is different homosexual is different. Transgender is a gender . homosexual is a sexual orientation.
Non-anti-LGBT+ content,"Every one has all rights to decide their own life with their own interests .... without hurting or spoiling any one else.; As speaker said...we need to face lot more issues of this country, world...than making this as an issue.; Ultimately we shld think with empathy of them and humanity..."
Non-anti-LGBT+ content,Hatsoff akka congradulation unmaile 😊👩‍⚖️👩‍⚖️
Non-anti-LGBT+ content,Dont Miss u c YouTube channel .too much behaviour
Non-anti-LGBT+ content,She's so beautiful. Very graceful.
Non-anti-LGBT+ content,"Good, appreciate u for saying in public"
Non-anti-LGBT+ content,Likes 1.3 k but commands 1.4k
Non-anti-LGBT+ content,Great movie......climax super......... plz do for full movies....like this...3 hours movie... ; congrats to teams
Non-anti-LGBT+ content,George Shankar  thank you for your support
Non-anti-LGBT+ content,sowmya narayan  mutual... I think it is cucumber what you think as pickle..☺☺
Non-anti-LGBT+ content,Acting vera level
Non-anti-LGBT+ content,"Straight people calm down, gay people don't care or like you"
Non-anti-LGBT+ content,Bro Tell About Magic#
Non-anti-LGBT+ content,Wow so swt 🍫🍫 speechless 😘😘
Non-anti-LGBT+ content,Hai Bro if it don't mind can you send me a mail I'd PlZ
Non-anti-LGBT+ content,She is very much Interested to have family 😟
Non-anti-LGBT+ content,Really super Akka🤲🤲🤲god bless you
Non-anti-LGBT+ content,Elder God  you should only fuck off.
Non-anti-LGBT+ content,A real human being 🙏🙏🙏🙏
Non-anti-LGBT+ content,Im crying about see this movie  😭
Non-anti-LGBT+ content,Bro...how to contact ur foundation...pls reply bro..
Non-anti-LGBT+ content,"Heart doesn't not have eyes to see who's the opposite person to fall for it' falls  wether it's a male or female hearts falls for souls not After deciding which gender, which race  or which organ would be perfect to fall  for 💕💕💕🌈💕💕💕             ❤️ is ❤️"
Non-anti-LGBT+ content,"Thank you so much for all the actors and I would like to say to everyone that IM GAY and I really loved it. And this is what even now after 3 years, it still happens and many lgbtq are leaving their homes and roaming in streets. And many are under corrective rape, and some are being killed and physically abused and many are still thinking thst being lgbtq is a disease or illness. Even my parents say it to me daily even though they know thsg I'm gay. I wish they will change."
Non-anti-LGBT+ content,Just because it's made legal doesn't mean that it's right
Non-anti-LGBT+ content,Our ancestors n gods where completely cool with it.
Non-anti-LGBT+ content,You r a homosexual or not??
Non-anti-LGBT+ content,I love it thirunagai videos 😂😂❤❤❤❤❤❤❤❤
Non-anti-LGBT+ content,Super we'll try concept bro at least we give respect to them it will be the great help for them
Non-anti-LGBT+ content,Nega tha Seyirantha deivam 😍😍
Non-anti-LGBT+ content,Checkout our video sathiyama na sollurendi female cover  like share and subscribe your reviews are welcomed ❤️
Non-anti-LGBT+ content,She is so cute
Non-anti-LGBT+ content,ioio N  ur from
Non-anti-LGBT+ content,Congratulations brothers 👏👍
Non-anti-LGBT+ content,I cried bro
Non-anti-LGBT+ content,moorthi moorthi ; I can understand your feelings moorthi.. may God bless you.. :*
Non-anti-LGBT+ content,Acctually Homosexuality is not a wrong......
Non-anti-LGBT+ content,Lovely great brother
Non-anti-LGBT+ content,I've never been more disappointed in the men of Tamil Nadu than in this video.
Non-anti-LGBT+ content,We should respect them
Non-anti-LGBT+ content,Anna sikram waiting for part 2
Non-anti-LGBT+ content,vasim asaraf No I dont want to knw abt saudi women. Im just asking is it not written in Holy Quran? That is my question. And Muslims consider Quran as word of God. Isn't it? just answer
Non-anti-LGBT+ content,"Script, Acting level, Love in those words, background music. I just smiled, I watched many movies. But I never felt this much. It's really a great movie. I just want to say one thing to team or director or scirpt writer, just make more movies in LGBTQ community.; ; I usually share a screenshots of movies best or touching dialogues. But from this movie I just share the screenshot of title. Bcoz everyone wants ask about this movie and want to see this movie. I don't want to spoil others feel which I got when I watched this movie just by screenshot."
Non-anti-LGBT+ content,There are more than 2 genders too lol
Non-anti-LGBT+ content,Srilekha Sindhu padika theriyatha? Atha already antha comment la ketala question. Answer that 1st
Non-anti-LGBT+ content,"This is not prank , it's scripted ,,,"
Non-anti-LGBT+ content,If your in interested please read quran
Non-anti-LGBT+ content,Part 2 waiting
Non-anti-LGBT+ content,Bro make me cry
Non-anti-LGBT+ content,There's no problem in being a LGBT
Non-anti-LGBT+ content,It's ok bro
Non-anti-LGBT+ content,God bless you and your team.........
Non-anti-LGBT+ content,"no matter u r gay or straight, LOVE is LOVE"
Non-anti-LGBT+ content,10:38-10:50 fact fact uh ...such a daring speech ...hats of u
Non-anti-LGBT+ content,Me too faced such one dangerous situation at coimbatore  but I have safely came put;  Done with many boys mostly 98% are good. Some are like that
Non-anti-LGBT+ content,It's... human nature... 👏👏... well said mam...
Non-anti-LGBT+ content,2:22 I do not know what that is 🤣🤣
Non-anti-LGBT+ content,God bless you .We will pray for you .very nice heart full speech touched about transgender. This is society will surely support for Everyone like u madam.
Non-anti-LGBT+ content,Hey eppo da wonder woman awards poduviga
Non-anti-LGBT+ content,madan gowri u are so foolish Christianity never says homosexuality is a sin and that is not article 377 its section 377
Homophobic,"in the above video, mostly she is  telling about child abuse! But you know one thing, homosexuals will tempt the children and homosexuals will try to change them also"
Non-anti-LGBT+ content,Wrong concept .. dont play with someone feeling.
Non-anti-LGBT+ content,You are doing well anna❤️❤️🙏👍
Non-anti-LGBT+ content,தீரன் kongu தமிழன் really? Any idea what happened to arjunan during panda vanavasam? Any idea how Lord aiyapan history?
Non-anti-LGBT+ content,After this vedio respect come for transgender...salute
Non-anti-LGBT+ content,Sheik Dawood Ur personal thoughts shall not offend others. That's what is called reasonable restrictions of freedom of speech. Hate speech against the LGBT community is a non-bailable offense as per the supreme court judgement.
Non-anti-LGBT+ content,Great...well ..respect and care them..they r fantastic creations of GOD 🙏👍
Non-anti-LGBT+ content,1000000000 hearts to the woman ☺❤
Non-anti-LGBT+ content,"+Sam Rajesh even though they are a good person god will still not accept them? Lol god is too selfish. Don't make your own assumtion, god loves everyone as long they do good. Also, doesn't mean I support then I'm a gay."
Non-anti-LGBT+ content,Really good question 😏but these people need some likes & comments😏
Non-anti-LGBT+ content,She is rockstar 😎😎😎
Non-anti-LGBT+ content,"K u r saying this woman is being abused because of her sexuality. What about Dr. Shalini the psychiatrist? Even she gets comments saying is she a man or woman. Why this question? Just because they have short hairs. She is wearing decent dress bt still men use such against her. Simple bro , this society want woman to be traditonally beautiful bt cant see them sexy in modern dress tatz it."
Non-anti-LGBT+ content,Very Frank speech hatsoff sis
Non-anti-LGBT+ content,Hey u guys I like whether ur scripted or true . compared to other prank channel...ur doing dft concepts n pranks
Non-anti-LGBT+ content,; Singappenne 1 year old version
Non-anti-LGBT+ content,Really beautiful when u said transgender title can identify her and voice.
Non-anti-LGBT+ content,harrish u do  not know Jesus s love man may cheat god will not cheat by my previous coment what I am going to get . r u goin to give me 1cr
Non-anti-LGBT+ content,"I love to work in any of your upcoming project,,"
Non-anti-LGBT+ content,If you have an LGBT friends in this 21 St century really Ur are so blessed.... They will never expect anything from you except love ... Proud to be a GAY
Non-anti-LGBT+ content,thanks from bottom of our heart
Non-anti-LGBT+ content,really very good video 👏👏
Non-anti-LGBT+ content,"Govind svi. Cool, they will definitely understand you...."
Non-anti-LGBT+ content,Speak about power rangers
Non-anti-LGBT+ content,Bro may I know your name please?
Non-anti-LGBT+ content,Give equilism to all human being. 🙂
Non-anti-LGBT+ content,; Horror series video check this; And subscribe
Non-anti-LGBT+ content,hey super yaar .... lgbt ( clearly and decently explained ) ...i like tis sf !!!😍😍
Non-anti-LGBT+ content,"she is so beautiful by heart too , I've never saw an actress so GROUNDED . Especially when she does make up for VJ Ashiq."
Non-anti-LGBT+ content,Really very very good heart person akka...❤💓❣️
Non-anti-LGBT+ content,it is very imp that u r not taking advantage over social network.... u r leaving urself  into trouble
Non-anti-LGBT+ content,"For those who speak about culture., pre marital sex, illegal affairs after marriage, rape and a long lost will continue which is not Indian culture . Being gay/ lesbian/ transgender Is hormone imbalance, even before they are born. It’s not they choose to become. Even your son or daughter can be.. Like if you agree, and I don’t care for dislikes or hate replies."
Non-anti-LGBT+ content,"Fr those who've had previous experiences of abuse I'm sorry u guys had to go through that! I hope u get past ur bad experiences! Always Remember there's so much good in this world, we didn't c yet!"
Non-anti-LGBT+ content,I am for next part bro...
Non-anti-LGBT+ content,My first comment in YouTube; ; Great movie...............thanks a lot; ;  latif role awesome...; ; nice playback and dialog .... :)
Non-anti-LGBT+ content,Omggggg how could someone show this much true love to a stranger she s true goddess
Non-anti-LGBT+ content,this is not a  worng .its perfect
Non-anti-LGBT+ content,U reach millons faster 👍👍👍
Non-anti-LGBT+ content,ayoooo.....plz stop overacting madam nalini.....ur attitude omg.....talk with humble....
Non-anti-LGBT+ content,"Just want to flashback of history,  culture and religion create by human.It is means human born first then only culture does exist. So they asking for their rights only,  so live them peacefully because they also human."
Non-anti-LGBT+ content,society ll change...
Non-anti-LGBT+ content,Call or text me...
Non-anti-LGBT+ content,I'm crying for video
Non-anti-LGBT+ content,Who's ur pair mathan gowari #lol; U be single in thumbnail
Non-anti-LGBT+ content,Who are you guys to decide others' life?
Non-anti-LGBT+ content,Am i only one who see her not as a transgender?????
Homophobic,As per biblical scriptures says ; GENESIS 19-full chapter GOD AGAINST THIS HOMESEXUL ; SO PLEASE BROTHER AND SISTER ACCORDING TO HOLY BIBLE SAYS ITS AGAINST TO GOD; PLEASE AOVID THIS THIS IS NOT GOOD ITS ALL SATANIC WORKS
Non-anti-LGBT+ content,Subashree Murali thanks macha
Homophobic,In India hemosex marriage and lesbian marriage God will punish wat is going to happen to india
Non-anti-LGBT+ content,Thank you :)
Non-anti-LGBT+ content,Please appload more than video about all sexuality mam this video is more useful mam thank you
Non-anti-LGBT+ content,I really salute to both...
Non-anti-LGBT+ content,Go S  I can understand ur situation bro...no worries...Try to be happy
Non-anti-LGBT+ content,Sorry  bro
Non-anti-LGBT+ content,"Very moving talk by Sennila, what transgenders go through can never be fully understood by rest of us. While most of us believe that one lands in heaven or hell after our death...transgenders go through hell even while being alive here on earth but it is due to the misconception among most of their fellow beings. Transgenders need our understanding and empathy and as their fellow beings we should extend our moral and physical support for their well being. They are just like any disadvantaged person among our society only if we extend our help and support we can justify the lack of disadvantage the rest of us are blessed with in our lives !"
Non-anti-LGBT+ content,Bro kidney stone remove pantratho pathi sollunga
Non-anti-LGBT+ content,Best one.... No words to say..... Blessed to have transgenders in our world......special Respect for them will always be there ❤❤❤❤🙏🙏🙏
Non-anti-LGBT+ content,"sowmya narayan  pls try to understand nature rather than stupid culture.. I'm asking you a question.. if you re a girl..,are you ready to marry a gayboy..? or if you 're a boy. ., are you ready to marry a lesbian women..? Pls understand  them. . Let them live who they are.. put your nonsense criticism into dustbins.."
Non-anti-LGBT+ content,Felt so happy Anna's and team .. best one I have ever seen in Ur prank gud 🙏
Non-anti-LGBT+ content,Awsome film ❤
Non-anti-LGBT+ content,"Royal Queen  Bcoz of the same law,a guy was given womeniser title as a girl gave false complaint to take revenge on that guy.Arguments not gonna change anything..If you give me respect,I will give.I personally dont think men is grester than women,but I get angry when women today are more freedom and njoy their life but still talk about women empowerment.Iam pretty sure today boys are giving more respect to girls if they give same respect to them."
Homophobic,Lsbt people it's a hormone problem consult a doctor and go for some days of counseling ; Don't mess up the nature ; It's not a healthy way to tell a body issue as a feeling ; If im horny and love with a girl and she is also horny and love on me ; This government will give me a room to have sex without no lawsuit ; Don't be a dumb to do this shit; Respect and reassure our life 🤗
Non-anti-LGBT+ content,Lathif character is amazing.....
Non-anti-LGBT+ content,Much more supportive characters are there in world bro. Be brave
Non-anti-LGBT+ content,Loved watching it.... Well made...
Non-anti-LGBT+ content,Love is blind it is not about sex. It is about feeling which is originate frm heart. Heart is belongs to both sex so why there is a difference between straight and gay?
Non-anti-LGBT+ content,Mani Shankar Iyer  superb sir.... Iam not gay..... But some sort awesome feel..... After seeing this movie..... Can I see u.... U r from
Non-anti-LGBT+ content,I feel very happy to see this short film! truly it will be closely touched in my heart! especially latif character so heart-hitting ☝ I really thank and hats off to this short film crew 🙏🙏👌👌
Non-anti-LGBT+ content,Such a great movie. ❤️❤️❤️❤️❤️❤️❤️❤️😇😢
Non-anti-LGBT+ content,Fully script story only...👈
Non-anti-LGBT+ content,Proud to be I m a gay
Non-anti-LGBT+ content,Really ur great anna
Non-anti-LGBT+ content,Please don't play with other emotions.
Non-anti-LGBT+ content,"When the orthodox, burqa wearing woman is OK with others personal freedom, I think everybody else should be OK or stop blaming burqa"
Non-anti-LGBT+ content,"So from comment section what I came to know is, most of the ppl are not aware what is LGBTQ is... First understand what it is... There is nothing to talk about tamil culture here 🤦"
Non-anti-LGBT+ content,The movie no words to say
Non-anti-LGBT+ content,Thank God I born in 2k..; And being a proud gay...
Non-anti-LGBT+ content,I love gays
Non-anti-LGBT+ content,Please do prank in wine Shop
Non-anti-LGBT+ content,"Great moto to our community , Thank you"
Non-anti-LGBT+ content,"Ji! this is so cool! The choice of classes was good too coz this is the approx age fr attainment of puberty, so this gives the sexual minorities a chance to understand themselves too. But ur courage fr opening up such debate is really cool! And pls wat kinda school u r in? And when can I join my child there?( If I ever become a parent)"
Non-anti-LGBT+ content,Velavan  how many sibling for you
Non-anti-LGBT+ content,Make a vedio about one way travel about mars
Non-anti-LGBT+ content,I. Love you😘😘😘😘😘😘
