category,text
Non-anti-LGBT+ content,sila per epdi erukka. yellathaume namma thappu solla mudiyathu
Non-anti-LGBT+ content,I  love Akka
Non-anti-LGBT+ content,Hloo hetrosexual ku homosexual evlovo parvala
Non-anti-LGBT+ content,1.Heterosexuals - வேறின ஈர்ப்பாளர்கள் (Different sex people attraction); 2.Homosexual - ஒரேபாலின ஈர்ப்பாளர்கள் (Same sex people attraction)
Non-anti-LGBT+ content,😭😭😭 enaku Romba Bayama irukku...
Non-anti-LGBT+ content,TMP Army saarbaga oru korikkai seekrama ...PART-2 Upload pannunga nanbaaaa. And athukku munnadi ipdi prank panni athula engaluku kudukura share ha poor people's Ku kudukkiringa super nanbas... luv you.... live long happily.... my blessings
Non-anti-LGBT+ content,What's app number sand panuka Anna plz
Non-anti-LGBT+ content,Sathiyama aguthu aluthutten  daaaaaa😢😢😢😢😢😢😢😢😢😢
Non-anti-LGBT+ content,Nee vela kodupiya...????
Homophobic,"Gays and lesbians irundha unga aall mattum irundha podhum illa unnaku. amma, appa family vaennava pa.. ; Unnakku pakkathulla edhachi plant and animal irundha paran there live for others. 5 sense irukka adhuvae mathavangallu vallura appo. Ne 6 sense irukka person ne mathavagalukkaga vala venda but ne ipdi gay irukka karamana unnoda family kaga valalamae, avanga ista padi.. kudha aafis"
Non-anti-LGBT+ content,"Neeuma da , dei 😕"
Non-anti-LGBT+ content,Very good akka
Non-anti-LGBT+ content,@sowmya narayan  are u boy or girl ?
Non-anti-LGBT+ content,Nanba ningal menmelum valara..en wishes nanbaa
Non-anti-LGBT+ content,Bro ena entha channel??
Non-anti-LGBT+ content,@Sornam Lakshmi  illuthu vachi oombu 😂😂
Transphobic,intha thevduya kothika en kita Ipadi pesuna ungotha iruka konjam sunnium  aruthuruven 9 punda thimiru kothi paru
Non-anti-LGBT+ content,Ithu oru polappu ketta loosu..
Non-anti-LGBT+ content,NAA tha like pana
Non-anti-LGBT+ content,Unmaiya kaasu koduka koduka solli people rompa kasdam padutharaku
Non-anti-LGBT+ content,"tis happened in almost all parts of Chennai, I too , govt must take steps to save people. buskku kasu illana Koda ivangalukku kodukkanum. always problem."
Non-anti-LGBT+ content,sariya kelivi avalidam kekka villai
Non-anti-LGBT+ content,Dei iva ava la
Non-anti-LGBT+ content,Waiting bro ❤️❤️❤️❤️
Non-anti-LGBT+ content,எவனோm எவளும் Yogiyam illa bro so ethu better bro
Non-anti-LGBT+ content,@tamilansat arjun  m
Non-anti-LGBT+ content,"She is using saami on him,... Vera level akka..."
Non-anti-LGBT+ content,Vj bubbly looking....she is also awesome...hey transgenders(sorry)elam palaga semmaya irupanga pola...semma...nala palakaranga...
Non-anti-LGBT+ content,Vera level ma 😍 Pinra 😘😘😍
Non-anti-LGBT+ content,"Andha thirunangai parkum bodhu manasu valikkuthu,"
Non-anti-LGBT+ content,Thambi super raa pessu na da thambi
Transphobic,Intha 9 evolo pesitu iruka ..pakathu la oru block t shirt potu paiyan headset pottu mudidu ukanthurukann...unmailaye antha black t shirt potruka paiyan than 9 nu ninaiken.....9 vta ...antha paiyana patha than athikama kovam varuthu......
Non-anti-LGBT+ content,wierd தமிழன் is judgement on 497 is ok for u ?
Non-anti-LGBT+ content,Unga purithalukku nanri
Non-anti-LGBT+ content,Semma bro 🤣🤣🤣🤣🤣
Non-anti-LGBT+ content,ippa konjam athiga irukku.konjam kammiyagatume....
Non-anti-LGBT+ content,harish malayali ano
Non-anti-LGBT+ content,Thirunangai  illa samuthayaththin mangai  aval  yellarum mathippom
Non-anti-LGBT+ content,Antha akka eppadi othugitanga ninga Prank panuninganu
Non-anti-LGBT+ content,Nan oru chicken stall panna poren .. And welding work theyriuma ungaluku theyrinja sollunga nan kudukuren yellarukum kudukura salary nan kudukuren...
Non-anti-LGBT+ content,Kalacharamum illa oru mayirum illa
Non-anti-LGBT+ content,Voice semma dude
Non-anti-LGBT+ content,Super bro neenga nalla irrupinga indha generation la ippadi yaarume panna mattanga but nenga super thalaiva avangala la nenga kandipa happy aa irrupinga unga life super aa irrukum paarunga bro love you bro
Non-anti-LGBT+ content,Alugathaanda varuthu. Feel aaghuthu
Non-anti-LGBT+ content,Romba theliva dhana pesuraanga? In fact adutha humans ah ungala vida nalla respect panraanga!
Homophobic,"Intha pilaygalayellam kapathanum kudumbamna appa,amma,anna,akka,thambi,marumagan,marumagal,appa magalode paduka mudiyathu,magan ammavoda paduka mudiyathu freedomnu sollitu ellorum ellorode paduka mudiyathu,nalaiku itheyum leagal akkuvanuga intha ambedarkar yen neekavillai,history nadanthuyellam nallathunu solla mudiyathu,itherku ore thirvu petrorgal pillaigala sariya valakanum illena ippaditha."
Non-anti-LGBT+ content,Super mithra .7373496449 cl me unga kitta pesanum mithra
Non-anti-LGBT+ content,Anna melted na .....love u anna.... U are a good soul na
Non-anti-LGBT+ content,LOVE IS LOVE... colours doesn't matter!!!!!
Non-anti-LGBT+ content,Over seen podudhu. Normal a pesadha
Non-anti-LGBT+ content,unaku vekkama illa mothala
Non-anti-LGBT+ content,Ok  okthn.hanbe  sivan
Non-anti-LGBT+ content,😂😂😂😂😂 Semma language
Non-anti-LGBT+ content,Bro kannu kalanga vachuta bro....
Non-anti-LGBT+ content,Nan solren ji! Aanum ponnum kalyanam panradhu kolandha pethuka illa kooda vaazha! Andha Amma ku adhu therla! Apdi kadaisi varaikum kooda vaazhradhu aana irundha enna penna irundha enna? Adhu avanga avanga ishtam!
Non-anti-LGBT+ content,Human aa purinjukitavanga intha mathiri foolish quesytions raise pana matangaa
Non-anti-LGBT+ content,Part 2 ahhhhhhhh🙄😳🙄😳🙄😳🙄
Non-anti-LGBT+ content,Niga nalla varanam
Non-anti-LGBT+ content,Semma .... Enjoyed...;  💞💜💓💜💓💜💓💜💓💜
Non-anti-LGBT+ content,So cute sennila you are god bless you
Non-anti-LGBT+ content,G vera level love you G
Non-anti-LGBT+ content,Nee Ena karumaththavena panu ana over acting matum panadha pls 🙏 pakka suththama sakikala
Non-anti-LGBT+ content,Anbala Katti pudikiravangala vida sex feel a katti pudikiravanga than broo. .... Semma veruppu agum...... ... Kandippa jeikkanum bro
Non-anti-LGBT+ content,Vellai manasu nu solluvagala adhu idhu dha pola😥😥
Non-anti-LGBT+ content,amaa ya athan yosichen
Non-anti-LGBT+ content,Your looking so beautyful katrina
Non-anti-LGBT+ content,"Intha sosaity 1st step eduthu vakkavey yosikkum pothu, neenga 10 th step edukka solrathu ,mudiyatha Oru mattar mam..enakku unga feeling puriuthu, I agree..avanga avanga life avanga Kaila, athu right or wrong nu solla Inga yarukkum writes I'lla.."
Non-anti-LGBT+ content,Ungala roomba pidechiruku sister ungaro attitude super sister
Non-anti-LGBT+ content,Oru unmaiyaana ARUVI ah paatha maathiri iruku😁😀
Non-anti-LGBT+ content,Anai varaiyum nanbaraga paar❤️
Homophobic,@Anitha Anitha  😂😂adi sunni oombi id la sandy nu boy name irukuradhu theriyama oomburale.. ithula irundhe theiryudhu ne oru sunni ku yengura thevidiya nu... va vanthu oombu 😁😂
Non-anti-LGBT+ content,Intha numberkku callme
Non-anti-LGBT+ content,Signal la Nikka mudiyala vathu pocket la kasu iruntha eduthutuga mudiyathu sonna sabam viduthunga...
Non-anti-LGBT+ content,Photo aur Bhati pogalama
Non-anti-LGBT+ content,Last 2 minutes super
Non-anti-LGBT+ content,Super akka 😍😍😍😍😍ľùv so much sis
Non-anti-LGBT+ content,"; 👉🤣Kaettaiyae oru kaelvi,Avan vaarthaiku badhil solla mudiyadhu!🤭"
Non-anti-LGBT+ content,Idhella sari dha.. kadavulai Vaithu kalla Kettum unglukunu ulla versus padikradhillaya Adhayum post pannanuma?!
Non-anti-LGBT+ content,santharpa sulnilayala marunavaga  ivagaloum nanoum
Non-anti-LGBT+ content,"@Ayy Ar  OK dear. Good night, sweet dream. Ungalai neril santittu fun panni unga sunniyai en vayil vaccu sappum varai,enakku nimmatiyana tukkam illai.take are.ungalai ninacci marupadiyum kai adikka poren..OK."
Non-anti-LGBT+ content,Ambala Pombala vesam podala pa athu original thirunangai than..avanga pannathu thapputhan athukunu ambalanu sollatha pa nan work panren apdi trainukum kadaikum vasuluku porathu illai yaraum antha mathiri peasrathum illa oruthar panra thappuku eloraum peasathinga pls
Non-anti-LGBT+ content,jetge  mahaluku  saitum
Non-anti-LGBT+ content,Ashiq bro apdi sollatha pa...Allah naatathinaal thaan unaku job kidaichathu... Shirq vaikuratha Allah oru pothum mannika maatan...
Non-anti-LGBT+ content,Hmm k sister srylam vendam ntg pblms take care...😊
Homophobic,Naatuku Rombae mukkiyam...; Unnae podi nu solradhah illae poda nu solradhah.....nu therilae....; Confused
Non-anti-LGBT+ content,@Vasudev Chandrasekar  athalam only rech boys ku than namaku kadaisi varaikum tik tok um web series than thali ezhuthu😂
Non-anti-LGBT+ content,Veetla allow panuradhu romba kasstam ... Enoda problem kuda adha .. sis neenga Vera level
Non-anti-LGBT+ content,Thirunaangai ambalaingala thondaravu pana epdieruku..atheypolathant aangal pengalai tease panringa.. angal bayapaduratha patha sandhosamaeruku
Non-anti-LGBT+ content,@jesus baby  tq dr
Transphobic,Unnaium un ammavaium first thukula podanum kadavulea
Non-anti-LGBT+ content,Ethana kari than thiinuvaru pavam avaru 😟
Non-anti-LGBT+ content,I am waiting..🤗
Non-anti-LGBT+ content,Nakkiran than tharathai kuraithukondathu.
Non-anti-LGBT+ content,Transgender equal to god
Non-anti-LGBT+ content,I will cry goodo solu😘😍
Non-anti-LGBT+ content,Oruthanavathu thatti kekurana paru.. che
Non-anti-LGBT+ content,😥😥😥 Romba emotional prank
Non-anti-LGBT+ content,Ananya Annu ❤️
Non-anti-LGBT+ content,Ithellam nattuke kedu
Non-anti-LGBT+ content,"Hai maa,nan parlour thaa vachu eruken eanaku thirunangaigal costumers neraiyaa erukanga, don't worry"
Non-anti-LGBT+ content,Need demo video
Homophobic,Hahaha judge pilaikum Avan thambi pillaikum Kalyanam Pani vaipaara.. inaiku orina serkai ok solvanga naaliku manishanum miragamum pana thapu Ilanu theerpu solvanga..
Non-anti-LGBT+ content,@Ayy Ar  good morning my sweet heart. (Kartigai deepam)NAL valtukkal.udambu sariya ACCA my dear machan.
Non-anti-LGBT+ content,Ore episode la potu tholaingada
Non-anti-LGBT+ content,Adadei starting laa neega pesurathn kekamudila .... nanba nanbaa nu.....
Homophobic,Crt sis .neenga soldrathu ellame crt. Bible la potrukku idhu thappunnu  aadham eaval ah paathathu jesus or other God na homosexual persons ah uruvankki ulagathukku kondu vandhathum God thana. God creation ethuvume thappanatha irukkathu ellame oru plan irukkum adhukkaga adha support um pannathinga romba keavalamaanathavum pesathinga. Adha adhoda pokulaye vitrunga plsss ungalukku pidikkalaya adhu unga opinion neenga adha pannathinga but adhukkaga mathavangala thitrathu commend pandrathu unga duty illa. Okay that's it
Non-anti-LGBT+ content,nalla pesiringa nd vaalthukal👏👏
Non-anti-LGBT+ content,@perumal d  hi you entha oru
Non-anti-LGBT+ content,@super man  😊👍
Homophobic,Ne eduku pora punda nea potta mooditu erukaveandithu thana punda nadikkaadha de gomma
Non-anti-LGBT+ content,Nice acting nanbaa
Non-anti-LGBT+ content,Kadavul innum intha ulagatha vitu vachurukarla mothala avara sollanum
Non-anti-LGBT+ content,Vera level Thalaiva😂😂😂😂
Non-anti-LGBT+ content,Thirunainggai ku mareyathi kuduingga nu solreingga patheinggala yappadi panraingga nu ; Eppadi panna yappadi avinggala madekka mudeum
Non-anti-LGBT+ content,Thalaivaa andha saamy ku endha oru problem varama pathukonga pls🙏🙏🙏🙏
Non-anti-LGBT+ content,I love you akka
Non-anti-LGBT+ content,Indha video kaga subscribe pandrean
Homophobic,"Aruvarupu,asingam. Naturendra perla ishtam pola nadakakoodadhu illaya"
Non-anti-LGBT+ content,Will Com intha maathiri matravangala harass panra neenga karuvileye kalanjirukalam
Non-anti-LGBT+ content,@Priya Priya  Mm hii
Non-anti-LGBT+ content,U r good actor na...
Non-anti-LGBT+ content,Thevidya mundaingala emathi sabarikura ungaluku lam ennadi mariyadha
Non-anti-LGBT+ content,Appo antha 10 per  keta  ni matniya
Non-anti-LGBT+ content,Hey azaga Ur watsapp number
Non-anti-LGBT+ content,Bala kumar naan enna reply panirukeney ungaluku puriala then how aduthavangloda unarchy purium .
Non-anti-LGBT+ content,Brother avangaloda mananilaiyei paarkum pothu romba kastama irukku.orumurai avargal irukkum idathirku sendru sollungal ungalukkaaga pothu makkal atharavu ullathu yendru.
Non-anti-LGBT+ content,Thambi romba karutha pesuraru
Non-anti-LGBT+ content,Bro kallu manasu bro enaku ennaye ala vachutinga nalla topic
Non-anti-LGBT+ content,Hats off to womens.. really you girls are rocking and bold in your speech.. and boys i know over ah scene poduveenga but neengalum adha accept pannirupeenga because neraya per apdi dhan veliya scene poduvanga but manasukulla happy ah irupanga and sure neenga apdi dhan.. pazhangalathu keldunga and pattikaatu pagutharivalargal pechellam thooki kupaila dha podanum..
Non-anti-LGBT+ content,Eanaikkum gay love roimpa pediikkum 💝
Non-anti-LGBT+ content,Enna BEHINDWOODS Intha velaiku lam sivarisu iruka...; ; Nee nadathu sithappu
Non-anti-LGBT+ content,varumpothu gommalaiyum kuptu vada potta
Non-anti-LGBT+ content,neenga appakita pesa porappo... enakku bayama irunthuchu
Non-anti-LGBT+ content,Osm guys vera level
Non-anti-LGBT+ content,Iva pesurathu correct ah illayanu therila but iva pesura vitham sarila..
Non-anti-LGBT+ content,Naatula rape neenga dhana panurenga straight pasangla neenga sex panuvenga naanga pesa koodatha
Homophobic,"swetha k ,so lesbian ,gay ellame romba romba thavaru.....intha Mari seiravanga lam romba thappu seiravanga."
Non-anti-LGBT+ content,@Nagarjun Rajeshwaran  it's Christians😂😂😂
Non-anti-LGBT+ content,podi evanukku Ni porantha
Non-anti-LGBT+ content,Face apidiye girl maari iruku.
Non-anti-LGBT+ content,@Karthik Subramanian  adhu saabam nu sollaadheenga. Adhu varam.; Homosexual ppl thaan ini ulagatha aala porom. Heterosexual ppl a naama odhukki vappom..
Non-anti-LGBT+ content,Lmfao y’all gay
Non-anti-LGBT+ content,Last minite sema funny😂😂😂😂😂😂😂
Homophobic,Ipdi ellarm kum panna...AIDS varatha...tha...broo
Non-anti-LGBT+ content,Loosu Naara kuthinga
Non-anti-LGBT+ content,@Bumble bee  parthingala bayappaduringa athai than malini solluranga bayam vendam endru
Non-anti-LGBT+ content,Super thambi 😊 akkaaaaaaa l love so much 😊 🥰🥰🥰
Non-anti-LGBT+ content,Unga kotha appana vachu verithanam pannalama bro
Non-anti-LGBT+ content,Meera Mithun transgender ah 🙄😳😳
Transphobic,vayathavira yellam pesuthu loosu loosu.muthiiii pochi.kovam than varuthu😡
Non-anti-LGBT+ content,Penguin S ithuku answer pannu...choice lam kedayathu....apram adutha question kekren...
Non-anti-LGBT+ content,Super bro brankle best brank semmmma
Non-anti-LGBT+ content,Nalla iruku bro
Non-anti-LGBT+ content,Yogi supera sonninga
Non-anti-LGBT+ content,"swetha k ,freedom naa enna venumnalum seiyalama ,dress illama kuda varuviya nu ketta...unga vitula vara sollu nu solra ,appo nee payangaramana loosu Thane?"
Non-anti-LGBT+ content,Samma super eankum intha marhiri oru life partner kadacha lifela na samma happya irupa but movieku set aagalam real life kastam
Non-anti-LGBT+ content,"9:03 Kalangitta pa  , Hats off 👏🤝 Thirunangai🤝"
Non-anti-LGBT+ content,BONDA vaayan with beautiful girl... I 🤣🤣😀
Non-anti-LGBT+ content,@pika reviews  yen sir kolaillkireenga ? Badu poodunu..
Non-anti-LGBT+ content,Karthik P ; ok; ppaa
Non-anti-LGBT+ content,Plz intha mari pannathiga
Non-anti-LGBT+ content,Bro next vedio sekaram podunga 😅😂😂😂😂
Non-anti-LGBT+ content,R u gay?
Non-anti-LGBT+ content,Pengalay parthu poramaipadum..peralazhigi ma neenga...💕💕💕💟💟 I love shivaperuman that much..🙏🙏🙏:-). Unga blessing venum ma.... 😇😇
Non-anti-LGBT+ content,Ipdiyum silla nalulangal iruk..... Super thozhi....
Non-anti-LGBT+ content,S so sad
Non-anti-LGBT+ content,Vishwa Hanu mmm onnoda appata keatuparu solluvar
Non-anti-LGBT+ content,Bro ethu lam Vera level bro; 😭😭😭; 😊😊😊😊; ❤️❤️❤️❤️❤️; 👍👍👍👍👍👍
Non-anti-LGBT+ content,Hey 😂🤣😅😅😅😂😂🤣🤣😅🤣🤣🤣😅vera meriii brooo
Non-anti-LGBT+ content,"Prank pandrandra perula 1.public nusense panringa,2.yemathuringa,3.publica muttalakiringa.Ungala mari    atkal irupathalthan public orutharuku udhavi panna kooda yosikiranga."
Non-anti-LGBT+ content,Amma unga pasam speech super maa
Non-anti-LGBT+ content,Bro pichaikaran prank pannunga onga channel la pannra ellame Vera leval views pothu confirm romba famous aagalam
Non-anti-LGBT+ content,Vivasayi prank pannunka
Homophobic,Lesbien kudhi nayai west culture namma naatuyai azhika podhu
Homophobic,@Kalai Arasan  naaye... Pinnale paadhi per gay ah maarna neeyum payyana dha kalyanam pananum... Poi saavu
Non-anti-LGBT+ content,Manivel bro Vera level avaga feeling puruju panriga athukea ongaluku periya salute avagala mathi panrathukum Oru manasuvendum super bro all the best channel
Non-anti-LGBT+ content,Paavam Rompa Nalla Akka.I Really Proud of you.
Transphobic,Seruppala adingada intha thevidiya lungala😡😡😡😡😡😡😡
Non-anti-LGBT+ content,Ivangala mathri irukavagalala tha nalavagalum paathika padraga.....
Non-anti-LGBT+ content,Kuttyma Jaya ennada pandrathu ella vetthi
Non-anti-LGBT+ content,அஜ்மல் கான்  Ithai aatharthu pesunavanga married woman's irukaga... So avangalum gay ah.... Pesanum nu Etho Onnu pesa koodathu....
Non-anti-LGBT+ content,yena sex kaaga thirunangai ya erunthalum ok tha la
Non-anti-LGBT+ content,Normal manisana iruntha poda mairu endutu po irupagka but I aval mari solugka romba irakeka kunam ullavagka
Non-anti-LGBT+ content,Ivangalukku punishment ethum unda
Non-anti-LGBT+ content,Am waiting part 2 seikarama podunga
Non-anti-LGBT+ content,Super  happy
Non-anti-LGBT+ content,Vera level bro
Homophobic,@Nagarjun Rajeshwaran  நீ சப்படா.......
Homophobic,@Sharuk Sameer  dai naye poi un amma kita solu itha serupala adipanga... Intha lesbian nay etho solitu irukunu ne support panriya... Un akka thangachi kita poi itha solu
Non-anti-LGBT+ content,Ahdha manasudhan sir kadavul; Thalaiva neenga yengaiyo poitinga
Non-anti-LGBT+ content,Akkka stay blessed sema akka nala manasu 😍
Non-anti-LGBT+ content,Very nice bro
Non-anti-LGBT+ content,Anna super video evlaa nalla irrk theyrimaa indha video !!!  Nigu sethadru solla bodhu Avgaa vuna kaga danc panngu andha our moment super👍  !!!  Anna super video I waiting part 2
Non-anti-LGBT+ content,Antha paiyan yaaru?😦
Non-anti-LGBT+ content,Super anna nijama aluga  vanthu  vittathu anna 😂😂😂waiting for part 2 anna super keep rocking
Non-anti-LGBT+ content,ippati pesurathu vatikkai aki vittathu!!! itha kkurathu police la varamatanka
Non-anti-LGBT+ content,Bro 2nd part epo poduvinga
Non-anti-LGBT+ content,Idhukellam vedha potadhu yaru .. namma single tea machi
Non-anti-LGBT+ content,Antha akka yarunnu theriyala ; Great person 👏 ❤
Non-anti-LGBT+ content,Hahah enaku ellam mudinjidichi sootha mooditu pooda dei.
Non-anti-LGBT+ content,Avaga kita serupadi than vanga poringa
Non-anti-LGBT+ content,@Crafty Cake  hahaaaa eppadiyum rasikira oru kottam erukku ma
Non-anti-LGBT+ content,Vera prank try pannuga bro. Unga videos ellam super. But ithula konjam enaku manasu varutham.... #tmp ; But antha திருநங்கை செம்ம மனசு...
Non-anti-LGBT+ content,@Hari Haran  antha black satta nee dana😂😂😂
Non-anti-LGBT+ content,Bro avanga unmaiyana pasathaum anbaium katranga  but neenga prank nu sonnathuku apram avanga rombha kasta pada matangala
Non-anti-LGBT+ content,Ethanayo thirunangai nalla irukanga.... Sila perala ellarukum asingam.... Paavam ivanga pana thapala ellarumkum ketta per..
Non-anti-LGBT+ content,"@royal tsunami🔥  adha payanuga tha 100,200kuduthu avangala thappana tholil pana vaikarathu😏"
Non-anti-LGBT+ content,"ponga paa beach ku kuda poga mudila ,romance pannum bodhu correct ah vandhuranga 😒chumma chumma eppadi tha pandranga edha kela alu illiya.😭😭😭😭😭😭😭😭"
Non-anti-LGBT+ content,Super video ji
Non-anti-LGBT+ content,po de komali...
Non-anti-LGBT+ content,@SELVA KUMAR  fine neenga eapdi erukinga
Non-anti-LGBT+ content,Adhuvum thappu dhan ji! Kaanju poi Kanda aal ah thoduravanga naatla koraiyala!
Non-anti-LGBT+ content,Anbu angathan iruku namma thedi pora ponnunga kitta suya nalam mattum than irukku 😅
Non-anti-LGBT+ content,Amma nega super eppide elarum eppide irruthu super
Non-anti-LGBT+ content,Dei prank la epdi da camera angle la set panni edukka mudium 100% scripted nu pachaya theriyuthu da ithuku neenga shortfilm eh eduthurukalam da
Non-anti-LGBT+ content,@Bala kumar  kadaisi vare periya prblm varum varum nu soldrenge..Aana athu enne nu solla matringe..incest etho ipo than arambichiruku porn than karanam nu solrenge!! U need to read more.
Non-anti-LGBT+ content,Pls ivanga kitta prank nu solladhinga pls because ivanga romba nallavanga pls but this is so heart touching .oru pen ku kuda ivlo eranguna manasu irukumaanu theriyala but rendum kalandha ivangaluku romba nalla manasu iruku ☺️
Non-anti-LGBT+ content,Adhu yenna adhu yidhu nu aadu maada koopadaraappola koopadara avangalum manishyaa dhen first thirunangayayum saga manidhargalaa madhikya kathukko paavam avaa yenna manakkuraiyo adha  kovamaa velippaduthirukkaa avaala tharakkuraivaa pesi unna neeye aambala nu nirubikyapporiyaa m? aanuruppu nu onnu yirukka poi dhaane nee laam aambala nu nenja nimuthikittu thimira thirunangaya adhu yidhu nu sollindu thiriyara yizhuthu vachyu aruthuduven jaakaradha mariyaadhayaa pesu
Non-anti-LGBT+ content,"Thumbnail en Transgender nu podringa?? Male,Female nu podringala?? Intro la matum vakkanaiya pesuringa!"
Non-anti-LGBT+ content,Entha manasu da... Emathuratha... Unga ellathaiyum... Irukkattom da unga ellathukum irukku
Homophobic,"22:38 ne periya ullaga alagi una impress vera panrangala un munjilan veliya katatha kaari munjile thuppiduvan mu**da ..chi unalan matha ponungaloda compare panatha ne ponun illa ambalayun illa intha world la eh vala dhaguthi illatha thevi**ya .....pls thayavu senji onu sethudu illana vera country ku poidu india ori traditional aana country una mari olukam illatha nay lan intha iruka vena.. And i dam sure una pethathuku un amma, appa romba feel panuvanga... Chi aalun mandaiyun."
Non-anti-LGBT+ content,Best video 😞😞
Non-anti-LGBT+ content,Love super 🙏🙏🙏
Non-anti-LGBT+ content,2:50  @@@@@ sema
Non-anti-LGBT+ content,@Nawa Nawa   hi
Non-anti-LGBT+ content,Dei enda ipdi la prank pandringga
Non-anti-LGBT+ content,Avan oc la adula onna thallitu poga try panran ji
Non-anti-LGBT+ content,Edhuku indhamathiri pesuraanga
Non-anti-LGBT+ content,Neenga romba beautiful ah erukenga sister... Unga speech super... Neenga nalla motivation ah pesurenga... Congratulations sister... Vaalga valamudan..
Non-anti-LGBT+ content,Super nanba intha video paath thula irunthu thirunangai meala oru mariyathai vanthu iruku nanba i am Waiting for part 2....all the best
Non-anti-LGBT+ content,Yaru unga amma va
Non-anti-LGBT+ content,Very bad performance....neenga thirunangaiya mattam thatti pesuirukinga .....thambi video delete pannidu da...koooo**
Non-anti-LGBT+ content,Yaruppa intha uthamaru
Non-anti-LGBT+ content,En kannula thanni vanthuduchi unmaiyile chance illa super
Non-anti-LGBT+ content,"Prank லாம் kuda part 1, 2, maathitingala"
Non-anti-LGBT+ content,Good full a unga kadai ketten neengal melum padikkalam g b u
Non-anti-LGBT+ content,10 percentage transgender tha urupadiyah erukanga..avangala tha Manam ketta endha Tamil cinema migai paduthi kaatudhu..meethi 90 percentage epdi thaa arajagam panitu theriuranga....soodu soranai elladhavanga
Non-anti-LGBT+ content,how about me?  do i look transgenders?
Non-anti-LGBT+ content,Nanum niraya pannirukan
Non-anti-LGBT+ content,Andha manasu dhan sir kadavul❤
Non-anti-LGBT+ content,Bro yannaku unga thuthavi thevai yangala meet pannalama
Non-anti-LGBT+ content,Malini  ungaltta epdi help kekkurathu sollunga...please...
Non-anti-LGBT+ content,Thank you Ram 🥰
Non-anti-LGBT+ content,Vera level amma
Non-anti-LGBT+ content,Ava ka elom kadavuluka
Non-anti-LGBT+ content,Super bro vara laval
Non-anti-LGBT+ content,@Τζέγκαν ungala madri ellarum illaye
Non-anti-LGBT+ content,kalangiruchu ya....such a good soul
Non-anti-LGBT+ content,I am waiting
Non-anti-LGBT+ content,Na rompa kavalaya eruku
Transphobic,Train la irunthu pudichu thali vidanum pola iruku.. Ena polapu ithu.
Non-anti-LGBT+ content,Like pannala poooi pannu
Non-anti-LGBT+ content,Fowzil Rahman iyarkaiku maarunu eppadi.solreenga
Non-anti-LGBT+ content,Vishwa Hanu ne rape pannala amdha vargathai sernthavar thane... apo neyum kutravali thane.... ama ungaluku than ponna poranga kastam ache.. ungala mari irukaravanga andha kolanthaiya kolringa...
Non-anti-LGBT+ content,Super da thambi 👍
Homophobic,Ne homosexual panuviya
Non-anti-LGBT+ content,True love is unmayana sister
Non-anti-LGBT+ content,Enimal woman and Man marriage panna kudathunu sonna kuda epti tha support pantranu solluvigala😡😡😡
Non-anti-LGBT+ content,Ille ma avanga yelar kiteyum apdi dha pesuvanga ninga vere videos la parunga
Non-anti-LGBT+ content,Yes bro enakum andha anupavam iruku good human avanga 😍😍😍
Homophobic,"swetha k ,naa yarayum rape panna la,ana nee lesbian pannra.pathukoo.naa thappu pannathavan,enna unga boys rape panranga nu sola than mudyum,particular aa enna sola mudiyathu,ana unna Mari lesbian aa particular aa nee thappu panra naaye  nu naa solla mudiyum."
Non-anti-LGBT+ content,"Panrathu ellam vilangathanam ,aana oru  nala movement vantha , nalavan Pola  nadikirathu ... Ithuthaan elaam manushan oda suyarubam   Correct a nanba ..."
Homophobic,Mokka reasons solli kaamathai theerkum valiyai thedukirarkal iyarkai ku ethirana ethuvume thavaruthan
Non-anti-LGBT+ content,Unga name akka
Non-anti-LGBT+ content,@Balaji Manoharan  number vaangi Enna pudunga pora
Non-anti-LGBT+ content,Raghu Kethu thank you bro
Non-anti-LGBT+ content,I love you gay me Malaysia
Non-anti-LGBT+ content,Super bro 👌....💯 semma
Non-anti-LGBT+ content,Bro vera level acting bro....ungaluku cinema chance kidaika ennoda valthukkal nanba..
Non-anti-LGBT+ content,Love you so much baby 😘😘😘
Non-anti-LGBT+ content,Avanga vere levell.......💕💕💕
Non-anti-LGBT+ content,Panraanga ji may b ungalukku therla pola. Ethanayo per idha parents othukala nu suicide lam panraanga
Non-anti-LGBT+ content,Neenga ketan nu dance adunanga.entha nalla panbu yarukum varatha. Oru like tha avangala honor pana oru small contribute. So hit the like frds. 👍
Non-anti-LGBT+ content,Thanks pa 🙏🙏
Non-anti-LGBT+ content,இதுல என்ன தப்பு you talking very bold I support
Non-anti-LGBT+ content,Appadiye besties pakkathulaye itupanka
Non-anti-LGBT+ content,Vada unnaium un ammavaium searupala adikanum pola erukuda va vaggiko un ammava adikanum unnai peathathuku
Non-anti-LGBT+ content,@Desi Gamer  aama crctdhaan.. naan non muslimaagave iruntu poreneh..
Non-anti-LGBT+ content,BAHAVAN. ARUJANNIN.  MARU. AVATHARAM.  THIRUNANGAIGAL
Non-anti-LGBT+ content,Samma  talayva  supper
Non-anti-LGBT+ content,Serial ma3 kondu pogadhenga da kadaisiya verupu dha aagum. Ena concept o adha oru video la ye mutinga.
